9065 0.0145781
0.509101 0.273819 0.40413
0.469053 0.248285 0.388177
0.452313 0.278284 0.711463
0.459192 0.238421 0.387124
0.594535 0.273812 0.684682
0.601984 0.303041 0.648197
0.322022 0.285797 0.705641
0.372389 0.285563 0.719035
0.461347 0.226686 0.415938
0.381641 0.292362 0.748186
0.298212 0.274527 0.665407
0.276277 0.261877 0.536076
0.46851 0.232878 0.409123
0.45696 0.185508 0.44986
0.475613 0.299533 0.775151
0.362138 0.246887 0.677161
0.537731 0.281324 0.723033
0.385884 0.213222 0.659309
0.531888 0.29258 0.544993
0.273877 0.256798 0.563176
0.270496 0.25967 0.554914
0.293857 0.238092 0.592194
0.486757 0.280352 0.483679
0.45191 0.190041 0.460528
0.31165 0.272478 0.667989
0.418199 0.264619 0.685373
0.514788 0.2724 0.411067
0.470322 0.191708 0.45483
0.287918 0.254369 0.394748
0.428155 0.227978 0.433441
0.407923 0.279433 0.686796
0.477755 0.291583 0.61451
0.423354 0.23759 0.411701
0.550687 0.24813 0.482632
0.279155 0.267019 0.580486
0.469607 0.293098 0.654156
0.488549 0.298523 0.574932
0.419583 0.233922 0.417207
0.547434 0.295855 0.579791
0.50957 0.278159 0.428764
0.37582 0.258386 0.32627
0.266837 0.270278 0.615825
0.327144 0.201576 0.534337
0.310071 0.282673 0.690441
0.477613 0.280348 0.458662
0.449619 0.219109 0.396568
0.460465 0.24337 0.385343
0.558742 0.294786 0.636586
0.485303 0.219316 0.468575
0.530989 0.290758 0.614938
0.500428 0.30456 0.768685
0.546718 0.219579 0.687013
0.344963 0.203404 0.408376
0.326299 0.247912 0.601989
0.396388 0.278991 0.698456
0.405534 0.27837 0.713894
0.435554 0.287349 0.761729
0.531711 0.281523 0.475236
0.451651 0.223649 0.395791
0.525017 0.294043 0.552479
0.509829 0.209954 0.438875
0.481345 0.304649 0.752856
0.486764 0.206286 0.410785
0.367862 0.292506 0.740585
0.387494 0.280646 0.696489
0.435606 0.286393 0.721409
0.46643 0.288142 0.698582
0.491986 0.294383 0.578993
0.47772 0.234241 0.402675
0.469992 0.235494 0.389527
0.487562 0.210328 0.403008
0.591226 0.270752 0.722536
0.408587 0.202341 0.522967
0.48969 0.231858 0.49387
0.625405 0.30409 0.741281
0.566109 0.307552 0.761372
0.518257 0.304384 0.77099
0.277149 0.269152 0.621368
0.379452 0.27739 0.709499
0.489166 0.277135 0.555359
0.561195 0.294675 0.637407
0.491303 0.238883 0.403874
0.614672 0.302946 0.668899
0.493224 0.210768 0.418464
0.601811 0.305947 0.740165
0.582085 0.283562 0.741853
0.630744 0.302424 0.705016
0.425766 0.296974 0.772123
0.314408 0.276475 0.682668
0.326767 0.275298 0.683839
0.401356 0.284674 0.718439
0.439367 0.268232 0.585641
0.440297 0.225341 0.44383
0.605549 0.285008 0.704421
0.619981 0.303899 0.676816
0.594373 0.298089 0.631888
0.583201 0.256817 0.700592
0.539562 0.159577 0.56368
0.409734 0.295778 0.767394
0.345212 0.247543 0.639969
0.548676 0.252428 0.739999
0.528001 0.231604 0.715647
0.54662 0.236442 0.700284
0.59958 0.306122 0.727656
0.618342 0.302603 0.72671
0.539696 0.220787 0.449899
0.497029 0.190514 0.447663
0.597849 0.29059 0.563206
0.346275 0.217906 0.604744
0.28214 0.267225 0.630778
0.287194 0.259371 0.54178
0.377484 0.274703 0.720908
0.551177 0.247857 0.718922
0.543065 0.247858 0.724707
0.496933 0.226386 0.404938
0.422104 0.19904 0.484348
0.558423 0.275458 0.470695
0.609603 0.296012 0.711383
0.43036 0.211875 0.674737
0.319976 0.26576 0.676242
0.30973 0.273826 0.66599
0.275148 0.27318 0.634448
0.274307 0.25255 0.550624
0.545239 0.236326 0.722791
0.542615 0.232194 0.695637
0.464118 0.240869 0.39824
0.612542 0.303859 0.743732
0.500599 0.21254 0.425909
0.417124 0.276016 0.575514
0.467148 0.154199 0.514616
0.36227 0.267837 0.688256
0.367392 0.267174 0.716944
0.515531 0.286814 0.772733
0.490471 0.250913 0.743326
0.504068 0.2751 0.423334
0.620343 0.305015 0.684112
0.379197 0.189265 0.592526
0.457306 0.288385 0.52529
0.530374 0.242426 0.716104
0.573523 0.293771 0.577248
0.488345 0.249638 0.425545
0.317508 0.255348 0.577693
0.450809 0.260282 0.509171
0.443212 0.255923 0.52212
0.410985 0.259339 0.586565
0.440043 0.217315 0.415513
0.493742 0.278885 0.425067
0.591575 0.293912 0.684925
0.309792 0.253515 0.57357
0.35586 0.253992 0.637598
0.431292 0.25973 0.588891
0.4231 0.227383 0.440402
0.44262 0.220299 0.393333
0.499514 0.270373 0.409578
0.550641 0.24698 0.48362
0.534614 0.220888 0.455615
0.470776 0.216314 0.459894
0.541793 0.297453 0.649077
0.401981 0.215384 0.662266
0.282059 0.26331 0.574918
0.394447 0.274679 0.709399
0.43385 0.286434 0.66975
0.469445 0.283795 0.631961
0.419276 0.223135 0.445614
0.466956 0.277238 0.439139
0.548923 0.300626 0.610211
0.540328 0.252647 0.536874
0.433057 0.217744 0.480743
0.542644 0.306555 0.681457
0.498354 0.221431 0.645502
0.520261 0.281183 0.576527
0.302636 0.26246 0.545315
0.438959 0.281577 0.638936
0.468225 0.284047 0.616098
0.463801 0.286518 0.687036
0.45981 0.274899 0.441063
0.454487 0.226236 0.401438
0.538942 0.269983 0.571477
0.566572 0.294458 0.668832
0.421001 0.215841 0.504672
0.558227 0.305242 0.687922
0.543254 0.296671 0.726435
0.5567 0.303279 0.720349
0.637035 0.255237 0.556656
0.287318 0.255224 0.555573
0.414058 0.284045 0.681945
0.465106 0.298852 0.700788
0.458503 0.255696 0.521997
0.484841 0.297756 0.58348
0.411544 0.294356 0.739532
0.559621 0.26634 0.653157
0.572594 0.296037 0.685103
0.484546 0.300746 0.762287
0.55248 0.30356 0.630689
0.507111 0.235134 0.683804
0.487603 0.223496 0.646723
0.571498 0.302079 0.705258
0.335 0.288438 0.716714
0.297332 0.273725 0.613635
0.409531 0.280286 0.700761
0.46097 0.295693 0.725787
0.406692 0.261508 0.588418
0.47849 0.266695 0.521217
0.417406 0.284689 0.567811
0.461346 0.222329 0.4022
0.322086 0.271323 0.667272
0.561344 0.297837 0.652006
0.486369 0.298839 0.766527
0.50836 0.301 0.76814
0.50115 0.225485 0.670411
0.563095 0.278507 0.537271
0.510062 0.193138 0.413789
0.309567 0.252596 0.569963
0.43015 0.28905 0.684557
0.454769 0.292905 0.698295
0.422724 0.268767 0.719417
0.44791 0.265491 0.55735
0.413909 0.281713 0.596526
0.582764 0.257847 0.728351
0.298198 0.260459 0.617335
0.413944 0.291413 0.751861
0.476 0.223234 0.393222
0.572002 0.237534 0.683485
0.527895 0.267348 0.458306
0.426837 0.204402 0.489524
0.484844 0.208101 0.615588
0.303953 0.277874 0.645273
0.302944 0.271315 0.649346
0.318631 0.270549 0.535275
0.461733 0.295446 0.692541
0.435293 0.274505 0.62935
0.440348 0.266538 0.566323
0.508584 0.236987 0.411555
0.506258 0.269942 0.426865
0.516717 0.296535 0.561541
0.550709 0.305846 0.646724
0.532403 0.274776 0.468769
0.541725 0.253888 0.5338
0.535893 0.273683 0.505827
0.515129 0.195331 0.653515
0.306892 0.278191 0.649579
0.298709 0.280162 0.675054
0.404086 0.269804 0.681727
0.36974 0.256535 0.691309
0.431166 0.26978 0.697758
0.461471 0.279769 0.594621
0.442149 0.277499 0.573467
0.571958 0.305013 0.686238
0.550615 0.27874 0.607128
0.561475 0.279538 0.473718
0.470007 0.279226 0.501656
0.504319 0.278822 0.413159
0.339488 0.279482 0.603437
0.501663 0.224643 0.575346
0.300328 0.273353 0.661036
0.286454 0.27503 0.653759
0.382397 0.261718 0.661699
0.411766 0.285702 0.718937
0.526995 0.287587 0.738736
0.477018 0.292125 0.678715
0.439327 0.258866 0.545395
0.444448 0.284941 0.53331
0.527781 0.304661 0.612953
0.488177 0.21131 0.412097
0.592259 0.302999 0.719364
0.63704 0.302801 0.69452
0.59362 0.170606 0.56662
0.471899 0.250588 0.26993
0.44699 0.211823 0.462771
0.272292 0.269335 0.613562
0.269615 0.262305 0.566477
0.412696 0.286773 0.714831
0.39346 0.280543 0.719796
0.551469 0.242092 0.720435
0.419482 0.296498 0.671078
0.385801 0.271547 0.6151
0.481209 0.230312 0.392098
0.523039 0.291796 0.527807
0.587182 0.179456 0.394106
0.380725 0.185734 0.431543
0.476782 0.198891 0.324685
0.335466 0.274766 0.545436
0.317844 0.268942 0.531623
0.406725 0.286564 0.729114
0.411476 0.285768 0.740798
0.546609 0.240951 0.704255
0.394347 0.287667 0.561716
0.427202 0.295907 0.601404
0.504369 0.247239 0.414093
0.316032 0.24953 0.633513
0.617049 0.182774 0.413955
0.430958 0.235446 0.703478
0.36553 0.217656 0.628366
0.300006 0.253555 0.555389
0.334882 0.245762 0.621764
0.542806 0.269986 0.747369
0.532359 0.220854 0.704144
0.444314 0.283616 0.620403
0.411259 0.276757 0.602697
0.524042 0.289316 0.748366
0.496082 0.150711 0.513536
0.476784 0.231054 0.716937
0.379665 0.286431 0.723548
0.518217 0.257299 0.734246
0.51133 0.261525 0.412746
0.429982 0.280225 0.629176
0.45786 0.15456 0.53429
0.328834 0.208608 0.574887
0.342647 0.245699 0.67123
0.356373 0.282505 0.601231
0.481972 0.278043 0.442846
0.472089 0.270076 0.409751
0.559844 0.290388 0.567222
0.572421 0.258068 0.664312
0.433043 0.234187 0.548037
0.460654 0.275356 0.516407
0.489963 0.278323 0.461901
0.461164 0.256886 0.391321
0.46994 0.259986 0.389124
0.574382 0.291451 0.552064
0.578666 0.271559 0.667932
0.520962 0.29559 0.565544
0.496903 0.233177 0.545801
0.621457 0.293588 0.696748
0.333409 0.256896 0.583935
0.494297 0.296254 0.55783
0.48319 0.282749 0.464505
0.474846 0.270699 0.404539
0.457284 0.245115 0.386167
0.551406 0.254161 0.468008
0.531619 0.301036 0.593552
0.520133 0.228818 0.497575
0.54879 0.273428 0.66232
0.516225 0.274656 0.575836
0.592963 0.251914 0.687785
0.281108 0.257393 0.57997
0.297554 0.261541 0.559072
0.349808 0.258517 0.599391
