9065 0.0145781
0.536121 0.282847 0.363337
0.492441 0.258376 0.346528
0.430738 0.240681 0.662176
0.481769 0.248999 0.345918
0.610997 0.250083 0.649332
0.625938 0.276281 0.610521
0.290648 0.266868 0.654083
0.340059 0.25733 0.669888
0.483465 0.235238 0.373688
0.360759 0.255667 0.707836
0.263482 0.266503 0.606952
0.247872 0.284164 0.467427
0.491858 0.241265 0.36781
0.481248 0.191006 0.407009
0.474567 0.2543 0.741276
0.332742 0.228156 0.612709
0.537486 0.241884 0.687636
0.364638 0.195943 0.600247
0.554842 0.26795 0.504686
0.246825 0.272624 0.490898
0.242563 0.279322 0.48332
0.269245 0.241932 0.520241
0.49956 0.266816 0.439153
0.474633 0.19319 0.416498
0.277177 0.260076 0.606549
0.390216 0.235332 0.628102
0.543869 0.280684 0.369012
0.494991 0.196972 0.413099
0.279112 0.289315 0.338602
0.440483 0.232011 0.385856
0.375636 0.249096 0.631627
0.466043 0.25475 0.568353
0.434823 0.243938 0.365162
0.584487 0.250753 0.439178
0.248263 0.277529 0.509052
0.451825 0.253987 0.606733
0.490044 0.263015 0.527154
0.430262 0.239982 0.369998
0.571174 0.266569 0.5377
0.537609 0.280019 0.3856
0.400088 0.283033 0.278411
0.232071 0.279146 0.538449
0.319801 0.203821 0.47069
0.275872 0.268032 0.635498
0.491315 0.27045 0.413497
0.471569 0.230186 0.352968
0.482974 0.253922 0.343967
0.575997 0.261455 0.599171
0.506961 0.220743 0.427106
0.541988 0.256905 0.575656
0.502862 0.258437 0.734168
0.550062 0.19836 0.651382
0.350765 0.220374 0.354637
0.30074 0.243948 0.532116
0.363737 0.248839 0.643275
0.375836 0.245079 0.660941
0.419212 0.246954 0.718963
0.563601 0.274075 0.428948
0.473578 0.23448 0.353127
0.543939 0.265908 0.51186
0.539071 0.219942 0.399623
0.473148 0.258559 0.716195
0.515124 0.217679 0.372657
0.340796 0.263689 0.698133
0.353451 0.252065 0.641122
0.412009 0.248686 0.673748
0.446567 0.24714 0.65208
0.49297 0.259452 0.534025
0.503343 0.243301 0.362128
0.494776 0.246114 0.349211
0.516486 0.222456 0.365234
0.60304 0.243125 0.687319
0.41617 0.195098 0.470644
0.507851 0.22702 0.451656
0.645266 0.276144 0.712868
0.575067 0.26938 0.727089
0.526805 0.261528 0.736034
0.245243 0.272848 0.55249
0.347142 0.248418 0.654282
0.492259 0.249957 0.509326
0.579276 0.262329 0.600088
0.519724 0.248597 0.363667
0.638959 0.276637 0.638403
0.521536 0.221505 0.38002
0.620129 0.274994 0.713996
0.592643 0.250372 0.707004
0.659116 0.279157 0.678339
0.405392 0.257502 0.733508
0.278711 0.261536 0.626742
0.29269 0.256703 0.62616
0.370887 0.249741 0.667843
0.422287 0.241801 0.52875
0.455135 0.228152 0.396836
0.625026 0.259811 0.671501
0.645233 0.276862 0.650112
0.62134 0.275245 0.593332
0.592979 0.232674 0.66514
0.567508 0.158368 0.523299
0.399178 0.253653 0.726803
0.317471 0.235844 0.573085
0.545649 0.220326 0.702622
0.520821 0.202803 0.675805
0.54644 0.210351 0.663313
0.61913 0.273708 0.700452
