9065 0.0145781
0.50449 0.276866 0.443568
0.472655 0.24682 0.416474
0.406603 0.300902 0.723938
0.464641 0.236231 0.412965
0.553398 0.283102 0.714914
0.562788 0.307675 0.682794
0.304215 0.318955 0.725696
0.342715 0.320971 0.737708
0.465596 0.228685 0.441235
0.368794 0.332285 0.775927
0.270816 0.305734 0.677921
0.257215 0.285133 0.557214
0.472129 0.233795 0.436409
0.465692 0.185472 0.465289
0.446936 0.333597 0.797271
0.324169 0.268335 0.673328
0.488893 0.293767 0.747444
0.350119 0.227703 0.65475
0.511371 0.297821 0.584828
0.253108 0.280759 0.575229
0.250191 0.285819 0.57083
0.272325 0.255628 0.591169
0.471826 0.288508 0.519336
0.459711 0.190335 0.476021
0.283458 0.302171 0.679086
0.37502 0.287169 0.69109
0.510473 0.274671 0.450034
0.476359 0.193304 0.474152
0.283713 0.243247 0.429851
0.430682 0.226913 0.452732
0.366434 0.306014 0.699789
0.43708 0.302839 0.641255
0.426884 0.233878 0.4328
0.542317 0.252774 0.516332
0.256625 0.290504 0.59268
0.425815 0.30896 0.676639
0.456378 0.306712 0.603377
0.422867 0.230211 0.436964
0.520565 0.299897 0.616872
0.504678 0.283384 0.469043
0.407248 0.248116 0.336877
0.24095 0.297532 0.619624
0.320542 0.204186 0.530095
0.289514 0.31383 0.708092
0.468182 0.285923 0.492783
0.456913 0.216994 0.415483
0.465512 0.241304 0.412107
0.522025 0.300818 0.672512
0.4828 0.22482 0.496446
0.495692 0.298144 0.650567
0.465851 0.329995 0.788538
0.506535 0.230005 0.708354
0.353977 0.19835 0.407468
0.302332 0.265623 0.60324
0.356732 0.306061 0.710808
0.366168 0.305205 0.726251
0.406156 0.320956 0.777671
0.521669 0.286211 0.512795
0.458395 0.221843 0.416986
0.501176 0.299276 0.592183
0.51096 0.213651 0.467013
0.444726 0.335571 0.775281
0.492579 0.206178 0.435864
0.356404 0.333506 0.770986
0.349352 0.309397 0.710043
0.395338 0.315766 0.738243
0.419579 0.308255 0.716529
0.45834 0.302164 0.609631
0.481389 0.23368 0.430864
0.474888 0.233289 0.416431
0.493608 0.209458 0.428807
0.546978 0.279698 0.746572
0.407564 0.20167 0.532096
0.481093 0.238398 0.523577
0.58315 0.312461 0.771654
0.521266 0.328986 0.786123
0.483519 0.331941 0.791253
0.252301 0.297794 0.62951
0.343994 0.305948 0.720358
0.461353 0.284273 0.584757
0.52454 0.301318 0.673325
