9065 0.0145781
0.499765 0.253176 0.415588
0.450065 0.238686 0.389764
0.462222 0.313626 0.758806
0.43871 0.231368 0.388724
0.594559 0.284252 0.714289
0.601785 0.303686 0.686641
0.356523 0.329847 0.769917
0.394994 0.327252 0.766882
0.440008 0.219542 0.420441
0.416313 0.34712 0.798966
0.315249 0.30845 0.716496
0.256369 0.289706 0.58709
0.447906 0.224101 0.411283
0.431768 0.185878 0.458575
0.48673 0.38039 0.824223
0.36404 0.276884 0.719108
0.542241 0.314206 0.764588
0.385779 0.234358 0.692906
0.532846 0.267174 0.563728
0.257924 0.285863 0.611131
0.255223 0.28997 0.608103
0.282941 0.259306 0.626895
0.475817 0.257092 0.498164
0.426507 0.190503 0.470854
0.322024 0.304356 0.714554
0.424242 0.292074 0.730964
0.506724 0.250753 0.421613
0.446551 0.189776 0.461144
0.269395 0.262383 0.41593
0.406026 0.224572 0.446576
0.417224 0.310383 0.734992
0.475419 0.289036 0.662812
0.401556 0.233087 0.422582
0.542785 0.228823 0.485993
0.268441 0.298076 0.637537
0.471731 0.305221 0.704402
0.482723 0.28163 0.618039
0.397287 0.23032 0.42982
0.547907 0.274573 0.613433
0.502039 0.258082 0.439819
0.364612 0.263553 0.336633
0.277607 0.304397 0.684978
0.309101 0.217777 0.564787
0.338935 0.31915 0.750425
0.467052 0.257814 0.474413
0.427166 0.215195 0.40157
0.440508 0.235728 0.387018
0.561176 0.293599 0.680133
0.465109 0.210335 0.473634
0.531181 0.279908 0.654641
0.511311 0.37037 0.813746
0.547285 0.22879 0.704131
0.320024 0.212087 0.427559
0.316753 0.26752 0.641357
0.40918 0.314283 0.745062
0.419892 0.32066 0.760825
0.453669 0.347367 0.80564
0.529464 0.255268 0.483723
0.429595 0.218837 0.39987
0.522166 0.268067 0.578647
0.491393 0.200229 0.439316
0.492844 0.36618 0.802341
0.466002 0.200314 0.410859
0.411456 0.356553 0.805512
0.401478 0.316427 0.742926
0.449031 0.32881 0.769703
0.476944 0.322366 0.750389
0.486003 0.276707 0.618668
0.45785 0.224492 0.402637
0.449686 0.227386 0.389572
0.467693 0.203823 0.401713
0.590265 0.297744 0.753578
0.385255 0.209492 0.547464
0.472106 0.220597 0.502353
0.6111 0.352262 0.779865
0.567447 0.36483 0.802876
0.527399 0.376464 0.816512
0.284959 0.30194 0.679443
0.396464 0.319411 0.757004
0.480034 0.260465 0.583454
0.563383 0.293592 0.680617
0.473232 0.226651 0.402568
0.612179 0.31104 0.705442
0.473467 0.202936 0.41813
0.596725 0.349304 0.778539
0.581737 0.322869 0.777824
0.621948 0.329077 0.740325
0.449886 0.376847 0.823655
0.332831 0.312511 0.72983
0.342433 0.309085 0.730342
0.419759 0.330409 0.763803
0.428937 0.267932 0.625631
0.418589 0.220885 0.454228
0.602486 0.306536 0.738039
0.61645 0.312716 0.711254
0.597489 0.297676 0.673104
0.583748 0.271708 0.726206
0.521807 0.158238 0.568411
0.435937 0.364749 0.816295
0.34512 0.271358 0.681738
0.553462 0.284561 0.770462
0.532353 0.251112 0.740448
0.549192 0.251114 0.723685
0.595146 0.340581 0.763839
0.608718 0.339868 0.762356
0.527144 0.207408 0.449998
0.475454 0.185469 0.450436
0.60644 0.269636 0.58312
0.339178 0.235879 0.640251
0.289173 0.299146 0.683447
0.266146 0.285019 0.585746
0.394004 0.318263 0.767354
0.554745 0.270467 0.746943
0.547485 0.2726 0.753669
0.478539 0.215599 0.40272
0.396681 0.202299 0.505379
0.557305 0.250357 0.480418
0.604509 0.322163 0.746547
0.430534 0.229831 0.704115
0.327297 0.297234 0.721146
0.321342 0.307013 0.714249
0.29553 0.308121 0.70728
0.255529 0.280447 0.59482
0.549573 0.257986 0.747816
0.544872 0.245258 0.717836
0.444094 0.232123 0.400243
0.603156 0.353926 0.783639
0.48144 0.203398 0.425729
0.405045 0.278419 0.619324
0.441524 0.157711 0.523657
0.370773 0.301364 0.732854
0.37597 0.309881 0.762958
0.524598 0.348744 0.813967
0.497758 0.285304 0.776258
0.494115 0.252435 0.434465
0.615635 0.316859 0.718329
0.367439 0.203233 0.619892
0.448788 0.273176 0.558279
0.534792 0.264238 0.743948
0.578492 0.273707 0.605175
0.471435 0.234595 0.427052
0.300749 0.274726 0.618972
0.43484 0.249271 0.532579
0.426306 0.248122 0.548262
0.399813 0.26742 0.628528
0.417609 0.21479 0.425736
0.482286 0.258736 0.436837
0.590679 0.30849 0.722666
0.292017 0.27372 0.613961
0.355588 0.277816 0.681023
0.420537 0.262921 0.627847
0.400182 0.224919 0.455618
0.420158 0.217118 0.399067
0.486979 0.250568 0.416994
0.542622 0.227977 0.486894
0.521213 0.207568 0.456065
0.449319 0.209657 0.466066
0.543598 0.299783 0.695918
0.40066 0.235853 0.694934
0.267911 0.292381 0.626189
0.407352 0.311978 0.754186
0.438676 0.30995 0.720884
0.467451 0.292294 0.681077
0.395682 0.222124 0.462718
0.456016 0.259884 0.45488
0.553514 0.289743 0.651859
0.532686 0.235706 0.547592
0.409752 0.21774 0.499972
0.546074 0.323804 0.728328
0.494528 0.226989 0.668652
0.516455 0.262393 0.60417
0.278147 0.28454 0.587605
0.438877 0.295029 0.688647
0.463379 0.2865 0.663464
0.471673 0.311989 0.737925
0.447335 0.258298 0.456165
0.432731 0.220493 0.405506
0.534091 0.252956 0.59275
0.568104 0.303715 0.711281
0.397984 0.218729 0.528465
0.558378 0.32657 0.734039
0.547096 0.336033 0.770626
0.557167 0.341073 0.763946
0.641422 0.244652 0.56689
0.267745 0.280462 0.597859
0.422758 0.312983 0.731684
0.477615 0.33536 0.753981
0.442817 0.245579 0.544702
0.476852 0.284725 0.630864
