9065 0.0145781
0.504085 0.268706 0.497805
0.491266 0.257233 0.435692
0.333757 0.236997 0.571465
0.489091 0.253104 0.425162
0.506176 0.278708 0.735742
0.526767 0.313308 0.742048
0.243892 0.287825 0.608459
0.285613 0.247863 0.597275
0.475893 0.244057 0.467976
0.339118 0.288933 0.726301
0.216127 0.303381 0.528838
0.249566 0.286477 0.423817
0.479949 0.248309 0.469046
0.513983 0.212266 0.466139
0.38734 0.307545 0.767172
0.288051 0.229554 0.505012
0.371525 0.254358 0.667658
0.37013 0.176958 0.468332
0.480446 0.290478 0.654294
0.240036 0.288138 0.443949
0.236406 0.294178 0.443883
0.261509 0.25554 0.42767
0.434035 0.273123 0.529597
0.504554 0.211261 0.481547
0.206341 0.313598 0.534815
0.328183 0.228085 0.520578
0.506539 0.268038 0.514482
0.509255 0.21597 0.49841
0.318917 0.295397 0.281437
0.455916 0.239301 0.428535
0.302496 0.252937 0.56472
0.36771 0.251674 0.544593
0.458025 0.249842 0.398051
0.529767 0.256523 0.609956
0.237508 0.298581 0.476689
0.352942 0.257433 0.570229
0.397535 0.2814 0.57086
0.4574 0.246331 0.397994
0.483689 0.296861 0.685434
0.495059 0.272802 0.536197
0.470288 0.296624 0.246605
0.218035 0.299348 0.469344
0.399908 0.194562 0.361709
0.22859 0.294617 0.580456
0.435379 0.273042 0.49833
0.492574 0.242427 0.419306
0.489227 0.255577 0.423181
0.466158 0.295236 0.713164
0.481178 0.227324 0.556788
0.433095 0.281614 0.664486
0.376087 0.282118 0.734764
0.414302 0.232552 0.692031
0.434427 0.235079 0.281028
0.288417 0.247614 0.439804
0.292714 0.253552 0.577875
0.29809 0.244751 0.580517
0.314451 0.255498 0.65547
0.501799 0.27961 0.60013
0.489428 0.244825 0.424377
0.465028 0.288169 0.649211
0.511883 0.23321 0.534986
0.349164 0.282324 0.708786
0.513955 0.234781 0.471601
0.32844 0.292099 0.72297
0.287008 0.258761 0.581936
0.307624 0.261394 0.60771
0.341952 0.243489 0.576962
0.393041 0.270759 0.566336
0.490799 0.24915 0.470965
0.495731 0.251154 0.441038
0.515493 0.237966 0.463636
0.469411 0.269556 0.741965
0.480742 0.189136 0.475474
0.465969 0.233143 0.577741
0.505841 0.323521 0.793398
0.450584 0.305768 0.777168
0.40193 0.299143 0.75915
0.224233 0.305279 0.491378
0.281744 0.259122 0.590239
0.407616 0.262034 0.553808
