9065 0.0145781
0.518222 0.295499 0.430891
0.496076 0.270512 0.401227
0.390582 0.258276 0.642025
0.492295 0.26027 0.397173
0.539739 0.272313 0.696114
0.556872 0.298039 0.668848
0.313274 0.265596 0.672638
0.342674 0.255704 0.675625
0.492878 0.250091 0.428667
0.409853 0.28029 0.745972
0.269507 0.259477 0.59565
0.28711 0.252168 0.473115
0.497432 0.2567 0.426454
0.507784 0.201337 0.43949
0.44867 0.289556 0.765104
0.319416 0.228132 0.586731
0.4612 0.264359 0.706653
0.354381 0.192173 0.571716
0.513889 0.304165 0.574369
0.280621 0.250282 0.495872
0.278927 0.253583 0.490985
0.29063 0.22502 0.500405
0.473752 0.298875 0.498095
0.50113 0.203665 0.45152
0.277047 0.257267 0.603823
0.366082 0.243404 0.60411
0.523408 0.293548 0.44206
0.513227 0.209744 0.458082
0.322597 0.251186 0.34014
0.463685 0.23869 0.421029
0.360072 0.260082 0.614683
0.429389 0.272639 0.5718
0.459265 0.248623 0.398255
0.555531 0.270205 0.525533
0.283946 0.260186 0.517118
0.419072 0.27645 0.601653
0.452434 0.297499 0.557233
0.45693 0.243568 0.400028
0.519873 0.300837 0.603852
0.516725 0.30036 0.459799
0.441346 0.270325 0.283794
0.261385 0.251424 0.523003
0.364681 0.184373 0.439368
0.299602 0.261016 0.65091
0.470555 0.301213 0.469986
0.491605 0.239942 0.396654
0.491584 0.265171 0.395384
0.51356 0.291302 0.653233
0.506006 0.24025 0.494315
0.491085 0.286933 0.625887
0.455172 0.285381 0.751571
0.489189 0.222568 0.697573
0.40526 0.209169 0.332031
0.320308 0.231982 0.508742
0.352193 0.260254 0.631816
0.356943 0.257613 0.6505
0.404668 0.267433 0.727643
0.528677 0.302952 0.514395
0.491124 0.245042 0.399495
0.504557 0.302382 0.576586
0.534042 0.236767 0.469155
0.437289 0.284755 0.726259
0.5234 0.231501 0.426884
0.386817 0.27523 0.739357
0.34613 0.260373 0.632567
0.383356 0.270296 0.660688
0.405371 0.264956 0.636357
0.453967 0.286974 0.560433
0.506301 0.258227 0.423616
0.501964 0.258303 0.405014
0.523644 0.235887 0.420488
0.522912 0.265511 0.72896
0.454867 0.189458 0.486007
0.497627 0.248902 0.520046
0.556755 0.291992 0.764045
0.50648 0.302994 0.767157
0.470614 0.298484 0.756652
0.270037 0.256891 0.542597
0.338656 0.256347 0.646613
0.461486 0.27715 0.54612
0.51582 0.292538 0.654554
0.516074 0.263075 0.430996
0.560589 0.294943 0.699958
0.525069 0.236623 0.44138
0.537372 0.302449 0.760584
0.511501 0.2725 0.741807
0.569047 0.291381 0.740654
0.436227 0.289961 0.768405
0.29458 0.259552 0.643674
0.296505 0.255075 0.625742
0.356934 0.261117 0.667335
0.411275 0.251249 0.527093
0.47244 0.238172 0.439188
