9065 0.0145781
0.469593 0.26683 0.500747
0.458697 0.266311 0.464816
0.348103 0.227671 0.41632
0.461541 0.264578 0.45773
0.472215 0.247608 0.700985
0.52108 0.25733 0.704002
0.201542 0.335027 0.443636
0.30885 0.212055 0.474748
0.434785 0.24868 0.488768
0.218297 0.29299 0.514269
0.196522 0.345703 0.419352
0.267737 0.306986 0.342392
0.432909 0.253637 0.488877
0.501822 0.222894 0.530556
0.197378 0.332325 0.460218
0.296036 0.24294 0.389727
0.358214 0.1999 0.526557
0.4587 0.19223 0.340535
0.403762 0.262194 0.594664
0.248503 0.318001 0.362956
0.253935 0.314365 0.348164
0.266042 0.278233 0.36586
0.365561 0.269602 0.494859
0.492356 0.217875 0.542547
0.200779 0.348038 0.400825
0.354347 0.236253 0.385852
0.465075 0.261987 0.518824
0.491067 0.218182 0.561829
0.429674 0.304565 0.218458
0.440988 0.256119 0.442086
0.30661 0.235909 0.458985
0.347552 0.244262 0.446986
0.449853 0.270222 0.418277
0.50153 0.23871 0.637242
0.238191 0.323131 0.393693
0.339383 0.237373 0.464002
0.334364 0.262754 0.521863
0.453771 0.267214 0.418458
0.406675 0.261486 0.617483
0.442844 0.266176 0.525405
0.523612 0.310407 0.264102
0.241861 0.317976 0.372231
0.485918 0.221218 0.289351
0.20752 0.335239 0.440242
0.368837 0.278687 0.469841
0.474103 0.256101 0.462423
0.463215 0.266602 0.452935
0.376052 0.261462 0.634937
0.466245 0.205807 0.598069
0.360203 0.246507 0.580138
0.30647 0.247715 0.632341
0.373694 0.195509 0.593755
0.501257 0.257023 0.248952
0.288853 0.271162 0.367107
0.307639 0.226082 0.470505
0.310158 0.225561 0.444815
0.323211 0.203878 0.526943
0.443991 0.260172 0.576542
0.465927 0.257825 0.463318
0.384982 0.268274 0.582176
0.475472 0.227289 0.589494
0.273273 0.268229 0.611018
0.47841 0.24041 0.527548
0.209294 0.319333 0.46222
0.306998 0.223241 0.490869
0.320164 0.21942 0.510329
0.347391 0.229066 0.431699
0.349545 0.247255 0.508735
0.44291 0.252957 0.496752
0.46086 0.260953 0.475466
0.479999 0.244063 0.518412
0.388163 0.257638 0.70344
0.504426 0.206255 0.494004
0.448827 0.202563 0.597432
0.441779 0.265316 0.734465
0.348811 0.272302 0.706163
0.260954 0.282515 0.634184
0.224272 0.3331 0.389585
0.305842 0.218682 0.502472
0.365898 0.243536 0.49522
0.379392 0.264297 0.642804
0.448242 0.2507 0.515354
0.507893 0.260802 0.71446
0.468341 0.236527 0.545257
0.401774 0.267733 0.722694
0.349771 0.252284 0.66559
0.485022 0.263918 0.733279
0.199634 0.33073 0.459812
0.190401 0.350684 0.434317
0.209375 0.33403 0.438645
0.310797 0.21806 0.465071
0.362882 0.254625 0.399986
0.436697 0.242095 0.472596
0.476676 0.252683 0.714206
0.505003 0.260925 0.717007
0.510358 0.259834 0.69663
0.387113 0.253008 0.691768
0.618274 0.184335 0.406287
0.189224 0.345357 0.45664
0.294871 0.255534 0.376468
0.353335 0.186178 0.53806
0.387302 0.176539 0.453508
0.376923 0.180436 0.517219
0.422185 0.267971 0.723311
0.454019 0.262598 0.721745
0.506595 0.230869 0.613977
0.501633 0.224532 0.56908
0.561796 0.259258 0.653554
0.466878 0.215871 0.320493
0.223659 0.333735 0.390287
0.272204 0.303822 0.348775
0.304354 0.226235 0.425894
0.365973 0.187331 0.527585
0.368846 0.182632 0.487347
0.460092 0.246726 0.527826
0.491608 0.211937 0.516886
0.528198 0.253381 0.603898
0.465225 0.263199 0.718971
0.465809 0.185453 0.374249
0.206899 0.33555 0.427553
0.197414 0.346739 0.414119
0.224076 0.332005 0.36551
0.26672 0.302408 0.345048
0.359731 0.180522 0.517051
0.380782 0.177992 0.512443
0.438239 0.262436 0.468365
0.415259 0.268594 0.722064
0.466665 0.232279 0.563399
0.299278 0.278638 0.4089
0.606602 0.246839 0.291053
0.29419 0.22736 0.483691
0.30045 0.227582 0.421805
0.33587 0.192697 0.511715
0.397825 0.179654 0.403677
0.428964 0.258206 0.52163
0.485349 0.263695 0.715052
0.537961 0.186674 0.362321
0.309708 0.295632 0.449881
0.387305 0.182557 0.452066
0.526845 0.255558 0.667429
0.415698 0.249135 0.513488
0.274731 0.288298 0.374776
0.345258 0.270476 0.428938
0.36546 0.261373 0.418366
0.402349 0.246723 0.376928
0.463657 0.248562 0.467229
0.418679 0.269282 0.500895
0.439335 0.257924 0.693967
0.278467 0.287242 0.365476
0.298764 0.256295 0.379178
0.405465 0.242009 0.400084
0.442138 0.255711 0.438154
0.481673 0.25784 0.450769
0.442723 0.263193 0.50461
0.502801 0.237722 0.638079
0.498507 0.228543 0.620114
0.459508 0.209326 0.56867
0.337776 0.264141 0.590388
0.465377 0.190795 0.353344
0.238118 0.317169 0.399193
0.306191 0.225642 0.451098
0.313127 0.245753 0.449712
0.355373 0.242153 0.428162
0.449804 0.251104 0.442232
0.378085 0.287107 0.448991
0.370349 0.266472 0.620419
0.473242 0.234056 0.659602
0.455858 0.213925 0.509406
0.320074 0.261408 0.617697
0.406052 0.184139 0.582791
