9065 0.0145781
0.530692 0.310514 0.441026
0.513301 0.301788 0.402277
0.346696 0.224153 0.487591
0.51064 0.29582 0.39563
0.526648 0.218557 0.640919
0.549437 0.243584 0.639447
0.249628 0.259196 0.533956
0.295661 0.223837 0.519472
0.496773 0.275593 0.422916
0.328976 0.227076 0.626836
0.234875 0.28868 0.429753
0.270218 0.3057 0.358984
0.501204 0.282043 0.423435
0.537365 0.237806 0.427627
0.394883 0.220292 0.67468
0.301365 0.229596 0.433374
0.372678 0.216374 0.573337
0.395014 0.18059 0.405278
0.502811 0.266727 0.552154
0.260495 0.302288 0.369777
0.260466 0.310353 0.363615
0.274855 0.268077 0.370705
0.451264 0.289371 0.457102
0.527706 0.234058 0.438713
0.229157 0.305372 0.4034
0.344031 0.22728 0.44423
0.533616 0.303934 0.452745
0.532516 0.237216 0.452609
0.342891 0.303249 0.259033
0.477471 0.271479 0.39338
0.315063 0.239578 0.487644
0.38023 0.252478 0.468005
0.480387 0.287583 0.373563
0.557863 0.256862 0.528456
0.262829 0.310056 0.386788
0.363789 0.249471 0.489669
0.408596 0.279606 0.488005
0.479779 0.282157 0.373195
0.505204 0.258035 0.580277
0.521956 0.301281 0.466759
0.492675 0.301171 0.252644
0.244286 0.306079 0.376308
0.425768 0.205573 0.326312
0.240286 0.266619 0.501738
0.454862 0.301636 0.433705
0.514021 0.279723 0.392656
0.510851 0.299912 0.394235
0.480356 0.237656 0.611828
0.502838 0.230227 0.495035
0.440389 0.24668 0.562893
0.368572 0.217392 0.63549
0.414182 0.193438 0.607395
0.4543 0.242575 0.267506
0.302179 0.26118 0.382023
0.304465 0.235482 0.501019
0.309632 0.226003 0.500809
0.315164 0.218198 0.566183
0.530902 0.285565 0.511818
0.510868 0.28305 0.395559
0.481267 0.265419 0.548392
0.534684 0.25036 0.477812
0.340674 0.229873 0.610038
0.536264 0.266768 0.43171
0.315724 0.23083 0.625635
0.298364 0.239326 0.506168
0.315522 0.237356 0.527258
0.354005 0.230451 0.493427
0.402324 0.268869 0.485429
0.512724 0.284619 0.426183
0.517568 0.292369 0.407001
0.537684 0.272427 0.425981
0.477228 0.206574 0.654312
0.50665 0.204516 0.428448
0.48595 0.228743 0.508815
0.494422 0.234001 0.703212
0.45977 0.221498 0.688562
0.404129 0.221285 0.665805
0.250024 0.309751 0.388047
0.292237 0.237058 0.514508
0.41959 0.264825 0.476346
0.484937 0.237751 0.615648
0.521798 0.28433 0.439147
0.539045 0.235091 0.662794
0.531255 0.26379 0.44863
0.484223 0.231653 0.698827
0.44874 0.2095 0.64839
0.516693 0.228586 0.687792
0.37877 0.220126 0.670242
0.239172 0.275365 0.476154
0.242722 0.272552 0.478937
0.302825 0.226128 0.513339
0.38442 0.253266 0.418611
0.478784 0.262566 0.416591
0.526828 0.217607 0.659345
0.536047 0.231589 0.667805
0.549061 0.247311 0.628175
0.476125 0.20547 0.641281
0.617617 0.175887 0.440606
0.355493 0.2234 0.653369
0.305546 0.243538 0.404188
0.364711 0.197915 0.595434
0.381205 0.184626 0.558362
0.396559 0.193825 0.583704
0.488969 0.223824 0.687853
0.501195 0.230649 0.691061
0.558955 0.255462 0.496425
0.548278 0.245092 0.456235
0.59127 0.274154 0.565978
0.403902 0.202256 0.36293
0.246913 0.308195 0.389593
0.281461 0.303546 0.363433
0.302175 0.221486 0.486234
0.382991 0.199093 0.588124
0.37483 0.195321 0.575434
0.530176 0.277811 0.442626
0.510588 0.221087 0.429933
0.579508 0.290364 0.507532
0.511459 0.223038 0.674268
0.404636 0.179727 0.435909
0.231443 0.286723 0.439371
0.229576 0.294916 0.418182
0.236283 0.313042 0.375599
0.267761 0.298948 0.359159
0.370151 0.190924 0.590455
0.399062 0.191381 0.580832
0.50241 0.292908 0.40826
0.488771 0.235073 0.69922
0.529988 0.258942 0.462508
0.347847 0.271544 0.409011
0.580163 0.199451 0.3622
0.285647 0.24036 0.490418
0.298216 0.221835 0.477765
0.342977 0.208281 0.604054
0.365301 0.178606 0.512101
0.514504 0.292714 0.460577
0.521473 0.233556 0.673965
0.489851 0.169445 0.393621
0.388224 0.300684 0.429902
0.380641 0.191604 0.552937
0.56096 0.262973 0.588138
0.494266 0.281407 0.451511
0.29572 0.279959 0.379653
0.40615 0.277886 0.416855
0.409532 0.267391 0.414957
0.386472 0.24478 0.394598
0.501843 0.268394 0.398273
0.504049 0.30435 0.446079
0.508489 0.226629 0.651081
0.293084 0.280772 0.374058
0.311141 0.245308 0.406603
0.400362 0.242451 0.416235
0.474221 0.269042 0.390936
0.512138 0.279405 0.383847
0.519907 0.304437 0.442727
0.557573 0.255445 0.529159
0.550837 0.248401 0.504167
0.498187 0.239035 0.471799
0.424622 0.243989 0.587622
0.40175 0.180536 0.41624
0.2636 0.301675 0.388593
0.303996 0.227979 0.499055
0.337227 0.246767 0.47459
