9065 0.0145781
0.548096 0.30334 0.382558
0.525348 0.292321 0.342092
0.359627 0.227207 0.560947
0.520378 0.285315 0.337595
0.555971 0.23487 0.655239
0.582644 0.264381 0.635814
0.272637 0.256917 0.604574
0.305239 0.23581 0.600081
0.51584 0.264239 0.374356
0.341042 0.250383 0.675921
0.252492 0.254905 0.518872
0.285745 0.274225 0.375387
0.52143 0.271372 0.371661
0.538194 0.223005 0.390176
0.391193 0.239129 0.697663
0.311483 0.215966 0.497923
0.417683 0.223526 0.639148
0.367687 0.176936 0.480492
0.529871 0.264517 0.534534
0.27929 0.264678 0.399333
0.276407 0.270411 0.394619
0.294383 0.236629 0.403684
0.487591 0.277058 0.435423
0.530088 0.220473 0.402553
0.257833 0.252382 0.53572
0.350894 0.219913 0.516271
0.551744 0.296891 0.394972
0.540329 0.225042 0.411944
0.33213 0.318658 0.253961
0.485199 0.257083 0.356237
0.33281 0.237552 0.535391
0.413329 0.242162 0.495825
0.483176 0.27514 0.328768
0.579741 0.257213 0.493982
0.279337 0.267719 0.423306
0.393577 0.242427 0.526267
0.450627 0.264379 0.489465
0.480991 0.270002 0.330409
0.533326 0.259057 0.568375
0.541893 0.292723 0.413233
0.472111 0.333784 0.217835
0.258978 0.260846 0.428136
0.39459 0.20225 0.350074
0.269913 0.253583 0.578965
0.487693 0.2873 0.405086
0.519477 0.268562 0.338415
0.520324 0.289717 0.335362
0.516075 0.245166 0.617222
0.524079 0.232593 0.45624
0.483568 0.244472 0.580418
0.400047 0.233761 0.683616
0.468994 0.192214 0.646466
0.438599 0.25654 0.256428
0.322331 0.234855 0.413258
0.321011 0.238226 0.555387
0.322353 0.2344 0.572766
0.341794 0.237451 0.652078
0.54958 0.279268 0.469687
0.518503 0.271745 0.340954
0.517268 0.262923 0.534248
0.556892 0.245135 0.42907
0.373826 0.24257 0.655323
0.549574 0.255363 0.376778
0.325971 0.256258 0.675778
0.315268 0.239795 0.556659
0.337123 0.242101 0.585638
0.372906 0.23252 0.557291
0.444429 0.255518 0.493285
0.532353 0.274896 0.370095
0.530304 0.282441 0.34759
0.550626 0.261395 0.368983
0.521914 0.220984 0.677447
0.489037 0.192354 0.425286
0.510295 0.231682 0.481312
0.581672 0.253899 0.72342
0.501162 0.235299 0.712336
0.427434 0.235472 0.692898
0.26458 0.261511 0.450524
0.306978 0.238262 0.570663
0.457319 0.250927 0.48093
0.520397 0.246166 0.619705
0.5432 0.276848 0.381111
0.587 0.259347 0.670063
0.549439 0.254129 0.394563
0.550726 0.244851 0.72005
0.499616 0.220729 0.685121
0.595135 0.259589 0.707969
0.367483 0.243605 0.696585
0.266078 0.254097 0.572902
0.27209 0.25055 0.553613
0.315203 0.237929 0.592753
0.406601 0.23632 0.442912
0.492836 0.249011 0.381033
0.564658 0.239501 0.677625
0.58864 0.258544 0.679502
0.580513 0.263586 0.622188
0.517345 0.216149 0.662415
0.60942 0.16849 0.47924
0.357732 0.248292 0.685448
0.321165 0.221083 0.455036
0.416748 0.204882 0.665724
0.417029 0.190601 0.629472
0.446379 0.201024 0.641186
0.546601 0.240917 0.705458
0.575551 0.252289 0.713074
0.578182 0.251795 0.449672
0.558475 0.232221 0.412216
0.601844 0.275057 0.547597
0.372627 0.194832 0.408851
0.259695 0.260632 0.45331
0.29627 0.272188 0.375283
0.309106 0.227572 0.570359
0.433351 0.206519 0.651221
0.418162 0.204659 0.64587
0.550076 0.269161 0.384581
0.502642 0.207271 0.407801
0.59156 0.286271 0.466056
0.565282 0.245237 0.691938
0.377722 0.183564 0.516239
0.265902 0.25022 0.532998
0.256349 0.253105 0.52989
0.248484 0.26503 0.44391
0.281167 0.265974 0.382253
0.42059 0.197115 0.656032
0.447543 0.198255 0.637293
0.518603 0.281668 0.353661
0.564196 0.24862 0.722582
0.551007 0.251428 0.410213
0.380122 0.250585 0.422849
0.565217 0.179072 0.387902
0.301047 0.235563 0.53496
0.303079 0.223479 0.554158
0.38885 0.221193 0.67606
0.369075 0.19718 0.612406
0.538548 0.289211 0.406311
0.584671 0.259273 0.687798
0.450813 0.159442 0.441245
0.430954 0.274711 0.41907
0.415103 0.198823 0.62712
0.57774 0.267306 0.566849
0.525196 0.273674 0.404103
0.317502 0.251982 0.397506
0.441781 0.258543 0.409807
0.438101 0.248577 0.414004
0.395507 0.228189 0.423499
0.507173 0.255421 0.351977
0.526854 0.294916 0.39579
0.547463 0.242905 0.66387
0.313434 0.252411 0.392616
0.327929 0.224295 0.455081
0.411206 0.227035 0.441269
0.480245 0.254527 0.356332
0.514361 0.268902 0.330575
0.539894 0.295013 0.386968
0.579414 0.256054 0.495177
0.571811 0.247685 0.459634
0.518173 0.235809 0.431848
0.474215 0.246424 0.609034
0.372635 0.179842 0.49236
0.283463 0.264446 0.415887
0.317343 0.234445 0.565741
0.3605 0.239475 0.516597
0.404057 0.23468 0.502872
0.480078 0.248746 0.358896
0.491365 0.295551 0.378933
0.516948 0.253224 0.598744
0.552682 0.234929 0.550551
0.486185 0.224834 0.41425
0.453937 0.244127 0.648651
0.472818 0.188542 0.589406
0.494699 0.247794 0.548241
0.306075 0.270421 0.377592
0.377804 0.235732 0.485042
0.408662 0.237758 0.488897
0.377319 0.232408 0.543263
0.484054 0.293676 0.372888
0.517423 0.270994 0.350428
0.529934 0.240354 0.570029
0.504375 0.240964 0.641048
0.481094 0.210524 0.423112
0.472141 0.243807 0.660892
0.437175 0.230237 0.664458
0.472917 0.234988 0.677596
0.668274 0.262242 0.528235
0.29523 0.264142 0.383744
0.339207 0.239654 0.530408
0.369159 0.242487 0.567152
0.451165 0.24661 0.432979
0.433993 0.260371 0.487569
0.320244 0.253846 0.639018
0.511666 0.225011 0.626561
0.502249 0.240686 0.656426
0.374806 0.239764 0.673049
0.507219 0.250072 0.613726
0.433775 0.194016 0.589331
0.464194 0.186669 0.576077
0.495161 0.235312 0.66824
0.283831 0.260822 0.622919
0.279367 0.262925 0.457709
0.328066 0.236541 0.55596
0.357711 0.242705 0.59452
0.388331 0.230086 0.421928
0.462564 0.252751 0.452665
0.373462 0.262528 0.422819
0.524939 0.26879 0.356356
0.274807 0.250166 0.52328
0.503854 0.246232 0.630951
0.375831 0.237398 0.675806
0.398129 0.231204 0.677909
0.447965 0.188413 0.589242
0.584387 0.257856 0.546388
0.572184 0.249684 0.370628
0.31486 0.252945 0.388386
0.35198 0.241063 0.535497
0.36206 0.243309 0.55928
0.33722 0.222764 0.567802
0.422045 0.244118 0.433569
0.369694 0.245842 0.440648
0.495401 0.208288 0.677705
0.282575 0.248055 0.447817
0.336234 0.254036 0.662111
0.539288 0.272298 0.355849
0.513911 0.20527 0.655239
0.558424 0.275552 0.460882
0.498848 0.208172 0.420263
0.507931 0.178364 0.575881
0.26414 0.255749 0.489713
0.263319 0.253397 0.494711
0.31024 0.285531 0.37016
0.369357 0.241872 0.556072
0.386254 0.227793 0.471241
0.412041 0.242559 0.431293
0.554396 0.272603 0.401267
0.541686 0.285167 0.413069
0.497423 0.259568 0.524691
0.486935 0.249671 0.62275
0.5554 0.279599 0.465734
0.555397 0.237125 0.548269
0.55366 0.261086 0.517568
0.497216 0.179135 0.622474
0.269118 0.256856 0.496567
0.26385 0.251969 0.55817
0.336654 0.227866 0.517726
0.310526 0.221218 0.520962
0.35385 0.222464 0.535644
0.410205 0.242943 0.46658
0.399524 0.250082 0.437937
0.500623 0.244755 0.668026
0.527031 0.239847 0.595223
0.592317 0.289494 0.466843
0.4561 0.272567 0.419985
0.538894 0.298447 0.393269
0.308025 0.264605 0.458846
0.521407 0.19859 0.561209
0.258051 0.254246 0.511693
0.254306 0.261202 0.46231
0.333464 0.223596 0.486248
0.323385 0.237663 0.591227
0.401848 0.22743 0.643673
0.388655 0.236914 0.547246
0.426226 0.24251 0.422166
0.409636 0.269393 0.412326
0.488006 0.256559 0.561422
0.547532 0.25746 0.383216
0.53667 0.243682 0.69885
0.609252 0.26474 0.700353
0.651755 0.185162 0.490824
0.554779 0.32996 0.207473
0.508484 0.228705 0.413598
0.268393 0.265094 0.438582
0.274222 0.2681 0.411544
0.324746 0.238193 0.58386
0.311809 0.238446 0.590681
0.43215 0.203369 0.65552
0.340028 0.258728 0.52407
0.34958 0.237918 0.445814
0.541617 0.27702 0.357644
0.52437 0.268905 0.5172
0.644878 0.242984 0.312263
0.482168 0.219113 0.304607
0.56179 0.265551 0.252161
0.319532 0.283498 0.37982
0.311717 0.285087 0.365767
0.314632 0.24406 0.614368
0.322802 0.241486 0.628462
0.44134 0.203563 0.640193
0.350427 0.274416 0.420783
0.372781 0.264821 0.463288
0.54859 0.277715 0.402413
0.295791 0.232957 0.45467
0.66697 0.244281 0.329845
0.355781 0.193466 0.536829
0.381561 0.183804 0.437796
0.308225 0.260733 0.378109
0.323368 0.226307 0.432478
0.411502 0.214526 0.662372
0.433221 0.187618 0.635296
0.389091 0.237862 0.473552
0.370382 0.239731 0.441395
0.398013 0.227873 0.652889
0.584522 0.177025 0.395768
0.385066 0.181334 0.576497
0.306229 0.239955 0.606548
0.393694 0.205167 0.623963
0.553242 0.288388 0.399561
0.375419 0.235613 0.471408
0.559243 0.167382 0.409314
0.369389 0.200983 0.376561
0.298342 0.221706 0.493011
0.321337 0.266447 0.450144
0.505537 0.289827 0.398628
0.511304 0.299259 0.362095
0.563122 0.258233 0.569368
0.531149 0.22133 0.639386
0.459727 0.210029 0.45345
0.437804 0.266749 0.417932
0.506712 0.281239 0.426444
0.514624 0.297987 0.336449
0.523364 0.300794 0.33809
0.585918 0.270799 0.54804
0.537328 0.231639 0.640865
0.501861 0.26047 0.533036
0.512547 0.213036 0.532381
0.590824 0.251555 0.686823
0.326899 0.247627 0.404048
0.4681 0.266067 0.482969
0.489425 0.284855 0.415565
0.517647 0.297839 0.358153
0.516588 0.290849 0.333661
0.58558 0.267527 0.473141
0.497652 0.255983 0.56444
0.545322 0.228954 0.511374
0.476523 0.230051 0.617599
0.490385 0.243539 0.54246
0.550403 0.220081 0.660132
0.282144 0.258078 0.410668
0.299702 0.26652 0.390077
0.335656 0.238323 0.418056
0.39981 0.251392 0.413478
0.49412 0.301293 0.356058
0.506575 0.277926 0.323902
0.511373 0.257041 0.579531
0.512338 0.270133 0.483688
0.49948 0.251882 0.61055
0.516179 0.236071 0.429719
0.444728 0.22422 0.662796
0.474528 0.230382 0.62553
0.54198 0.272917 0.470048
0.510447 0.218095 0.514577
0.491744 0.23936 0.691373
0.288957 0.256469 0.397438
0.365666 0.241121 0.419856
0.393563 0.228294 0.411871
0.503912 0.306799 0.339081
0.490187 0.267551 0.326862
0.420341 0.239009 0.672455
0.510286 0.240288 0.633967
0.48827 0.248954 0.62906
0.423398 0.229334 0.671021
0.47348 0.183329 0.597301
0.471994 0.220898 0.645449
0.482698 0.233532 0.66107
0.547101 0.255492 0.522757
0.523722 0.299651 0.341872
0.26925 0.264382 0.428423
0.306806 0.277138 0.3988
0.38975 0.241262 0.427241
0.455925 0.250503 0.473028
0.434488 0.260358 0.450238
0.516434 0.274462 0.327621
0.539718 0.254107 0.557604
0.450183 0.238861 0.681427
0.384362 0.242831 0.678799
0.420473 0.238542 0.662228
0.455698 0.215084 0.663255
0.492297 0.224407 0.686123
0.495819 0.212979 0.677117
0.491404 0.253832 0.581236
0.584445 0.301692 0.400344
0.281767 0.263727 0.403325
0.293302 0.260656 0.388248
0.324134 0.237032 0.548048
0.333574 0.223365 0.57565
0.457266 0.249256 0.43894
0.439735 0.266557 0.444025
0.317941 0.257912 0.604893
0.270832 0.256006 0.510571
0.380678 0.246476 0.649795
0.391933 0.238063 0.66297
0.406428 0.192743 0.587351
0.408776 0.186831 0.581773
0.490004 0.228058 0.687669
0.552829 0.28429 0.397769
0.567269 0.241003 0.545239
0.517851 0.231084 0.464746
0.452154 0.337729 0.234179
0.300485 0.269901 0.425422
