9065 0.0145781
0.508291 0.280536 0.520861
0.500311 0.270149 0.469852
0.341425 0.220397 0.529926
0.499486 0.265814 0.4611
0.497839 0.269707 0.731749
0.522743 0.292929 0.730934
0.24016 0.298809 0.619288
0.29194 0.236938 0.583558
0.477694 0.253664 0.499451
0.299179 0.295926 0.698543
0.231723 0.283634 0.510659
0.286594 0.265518 0.388696
0.481069 0.258626 0.501297
0.522728 0.226305 0.501201
0.336013 0.300767 0.731709
0.299878 0.221663 0.477507
0.35539 0.237872 0.635595
0.413965 0.170596 0.420879
0.461087 0.282358 0.646028
0.27193 0.269719 0.411244
0.275023 0.268888 0.394365
0.281113 0.244738 0.417389
0.424607 0.271149 0.541427
0.512196 0.224214 0.515222
0.230421 0.28703 0.466366
0.34431 0.217078 0.479823
0.506401 0.278562 0.539993
0.513362 0.22831 0.534908
0.425535 0.28633 0.233371
0.468738 0.247335 0.452304
0.308646 0.241397 0.553534
0.366738 0.241261 0.529657
0.476643 0.258769 0.424655
0.527495 0.257593 0.62801
0.270032 0.273377 0.443364
0.350392 0.244456 0.557541
0.382716 0.275966 0.582215
0.476587 0.255044 0.424434
0.465028 0.282199 0.668625
0.49052 0.282772 0.558453
0.516027 0.300357 0.25209
0.255983 0.271823 0.421492
0.447865 0.192796 0.340918
0.228978 0.297521 0.588155
0.43068 0.271047 0.509465
0.503732 0.254965 0.458683
0.500643 0.268379 0.458266
0.439734 0.277939 0.691397
0.481195 0.227486 0.583413
0.404009 0.270673 0.648426
0.334792 0.274301 0.701403
0.386934 0.228853 0.67014
0.474842 0.231562 0.277087
0.305756 0.238137 0.42495
0.299842 0.242597 0.56963
0.304869 0.231013 0.556354
0.307257 0.244037 0.628811
0.493037 0.283624 0.612886
0.499536 0.257259 0.462589
0.43913 0.285107 0.642198
0.50844 0.242713 0.570886
0.315518 0.283799 0.687006
0.514863 0.249238 0.514696
0.292029 0.302476 0.699609
0.294411 0.24984 0.582157
0.309733 0.25319 0.603876
0.346185 0.227332 0.543158
0.380905 0.262259 0.570245
0.491138 0.261424 0.506664
0.502107 0.264663 0.478788
0.516892 0.252775 0.507234
0.443385 0.274959 0.744653
0.504404 0.198373 0.483692
0.463513 0.229217 0.595655
0.457538 0.317552 0.783234
0.413651 0.299677 0.763394
0.353572 0.29144 0.732027
0.256656 0.274702 0.446302
0.288628 0.251501 0.591481
0.397427 0.254641 0.555005
0.445205 0.278506 0.695352
0.496556 0.26336 0.524924
0.509816 0.300261 0.753354
0.506755 0.249313 0.537036
0.443923 0.311652 0.775718
0.411695 0.270551 0.72716
0.488508 0.308352 0.774297
0.325103 0.301588 0.725648
0.226508 0.296048 0.569279
0.230488 0.292139 0.571279
0.298795 0.236119 0.575296
0.378463 0.234084 0.464145
0.465271 0.24276 0.485993
0.498486 0.28021 0.749582
0.50651 0.300987 0.757719
0.519997 0.291183 0.721736
0.443122 0.265745 0.731021
0.605297 0.168746 0.460484
0.311532 0.302239 0.715888
0.306052 0.227741 0.446867
0.350236 0.224903 0.649455
0.372022 0.193606 0.592208
0.377531 0.213026 0.632214
0.452569 0.304353 0.770436
0.470136 0.306152 0.770135
