9065 0.0145781
0.382095 0.302242 0.600671
0.38285 0.295943 0.570827
0.376385 0.221058 0.427756
0.38877 0.293026 0.56514
0.443937 0.283644 0.737331
0.491021 0.307412 0.753456
0.200584 0.3395 0.416438
0.301669 0.217245 0.46227
0.392216 0.263628 0.570254
0.214307 0.324687 0.597237
0.228051 0.315571 0.380128
0.313264 0.263562 0.339498
0.383266 0.269532 0.572803
0.470773 0.268351 0.636452
0.197701 0.338164 0.43188
0.298145 0.239012 0.396338
0.378947 0.185336 0.488953
0.477719 0.185444 0.349947
0.32821 0.301548 0.638055
0.293772 0.273959 0.351113
0.305552 0.267136 0.33536
0.310375 0.238019 0.374629
0.328217 0.277096 0.569387
0.468734 0.260891 0.641725
0.24674 0.300599 0.364926
0.383642 0.228633 0.416946
0.372618 0.302514 0.608973
0.468072 0.262224 0.655215
0.410514 0.263114 0.265889
0.391832 0.277037 0.538954
0.303155 0.23226 0.469965
0.360272 0.227623 0.4668
0.390948 0.29212 0.526053
0.468044 0.284102 0.706648
0.260463 0.289204 0.389311
0.353651 0.221436 0.469699
0.324522 0.25514 0.567828
0.39714 0.289533 0.526601
0.333433 0.294875 0.653003
0.359167 0.299045 0.606525
0.469674 0.273665 0.377195
0.282655 0.277118 0.362803
0.470502 0.207371 0.316184
0.209149 0.325752 0.42272
0.323162 0.287111 0.555367
0.406928 0.287061 0.570335
0.390452 0.2948 0.561953
0.314274 0.292413 0.657517
0.461963 0.243207 0.673943
0.371509 0.232743 0.608932
0.31779 0.235466 0.633469
0.408219 0.179042 0.583871
0.461023 0.226696 0.29069
0.303163 0.250919 0.38599
0.306015 0.224223 0.469598
0.297733 0.232093 0.448943
0.347045 0.188491 0.491077
0.356136 0.298579 0.636481
0.398033 0.286997 0.568897
0.322648 0.300755 0.633191
0.435391 0.268937 0.664247
0.263878 0.293064 0.640325
0.420178 0.276498 0.61884
0.200524 0.324989 0.535788
0.319085 0.213376 0.481787
0.344117 0.201531 0.488644
0.372455 0.220005 0.439278
0.352781 0.234349 0.537098
0.387856 0.272741 0.583397
0.38722 0.290855 0.578105
0.416072 0.280326 0.612446
0.349278 0.301547 0.729318
0.479284 0.243094 0.596473
0.454231 0.229448 0.667201
0.423656 0.30922 0.761463
0.301266 0.315263 0.719236
0.242504 0.32854 0.662032
0.263978 0.28978 0.368874
0.325769 0.204603 0.485862
0.365943 0.232845 0.527066
0.307737 0.299671 0.662632
0.388606 0.275213 0.599175
0.478999 0.308088 0.755548
0.419054 0.270095 0.627636
0.38291 0.310985 0.750627
0.322577 0.270575 0.67416
0.465149 0.311685 0.765736
0.195842 0.33899 0.440146
0.205815 0.347157 0.388232
0.211186 0.322687 0.424606
0.302024 0.222783 0.457816
0.366906 0.245356 0.447574
0.401989 0.257362 0.552995
0.451043 0.288227 0.7477
0.476328 0.30799 0.756441
0.478194 0.311001 0.746789
0.340338 0.29915 0.716781
0.595802 0.168807 0.440718
0.194642 0.356069 0.408307
0.300465 0.245047 0.391017
0.372214 0.175357 0.491666
0.411806 0.174755 0.409325
0.39803 0.173638 0.467876
0.402128 0.305435 0.751791
0.429926 0.30089 0.753001
0.479175 0.278151 0.697121
0.471875 0.270859 0.664919
0.526295 0.313397 0.736923
0.483683 0.205037 0.35133
0.262863 0.290645 0.369207
0.309026 0.264274 0.352049
0.297272 0.229424 0.429336
0.383874 0.179186 0.48103
0.387978 0.180581 0.43232
0.39903 0.275201 0.611056
0.47026 0.250822 0.618161
0.475776 0.302128 0.692866
0.43431 0.30019 0.750381
0.503603 0.17734 0.405783
