9065 0.0145781
0.522374 0.314894 0.336103
0.490658 0.28754 0.318375
0.443992 0.236496 0.649368
0.482557 0.275263 0.317569
0.597162 0.238836 0.62357
0.603883 0.2703 0.581348
0.324346 0.237687 0.646425
0.366857 0.237995 0.660701
0.483595 0.255133 0.34669
0.381368 0.243633 0.706246
0.298577 0.234028 0.60003
0.28807 0.253279 0.450616
0.490204 0.264193 0.34009
0.47992 0.201143 0.384012
0.465759 0.247734 0.72993
0.361207 0.212164 0.603754
0.532473 0.233864 0.66725
0.385508 0.184717 0.588218
0.537651 0.292023 0.475731
0.284523 0.240514 0.476682
0.281903 0.245319 0.46838
0.302902 0.216649 0.506207
0.498806 0.297446 0.413646
0.474668 0.203213 0.3938
0.312023 0.230752 0.59847
0.412134 0.229208 0.615924
0.528093 0.311715 0.342369
0.491908 0.207989 0.389211
0.328066 0.275462 0.30833
0.451536 0.249834 0.360945
0.399231 0.24106 0.620682
0.474641 0.269172 0.54521
0.448579 0.264898 0.338812
0.562157 0.266614 0.410921
0.285422 0.245972 0.497076
0.462318 0.259766 0.587222
0.489899 0.287847 0.503276
0.444619 0.259236 0.344201
0.551051 0.28505 0.508999
0.522826 0.312677 0.358658
0.417411 0.314762 0.248771
0.27458 0.239849 0.5318
0.343578 0.193848 0.455756
0.309747 0.237106 0.629561
0.491681 0.304478 0.389354
0.473956 0.249342 0.328198
0.48353 0.281817 0.315462
0.560066 0.265702 0.568924
0.503403 0.236313 0.401046
0.532485 0.268458 0.546011
0.491873 0.248437 0.719455
0.546742 0.190149 0.63109
0.37499 0.222691 0.331236
0.333343 0.226564 0.519772
0.388399 0.238052 0.633956
0.398065 0.233984 0.651919
0.42822 0.23806 0.712644
0.542114 0.30551 0.4037
0.475766 0.255074 0.327004
0.531041 0.290596 0.483673
0.528084 0.234659 0.372915
0.471069 0.252038 0.706021
0.507855 0.234368 0.345753
0.371728 0.24204 0.692384
0.379355 0.239325 0.632743
0.425591 0.24193 0.663212
0.457233 0.24649 0.636341
0.493279 0.281516 0.508061
0.498626 0.267761 0.334386
0.49211 0.27176 0.320992
0.508664 0.240522 0.337859
0.592131 0.227677 0.665411
0.426693 0.200052 0.451935
0.505143 0.243386 0.425326
0.628914 0.253284 0.689817
0.557059 0.251651 0.708263
0.514286 0.249243 0.721564
0.280747 0.238208 0.543893
0.373802 0.232476 0.6461
0.494718 0.270558 0.48394
0.562525 0.265941 0.569564
0.510281 0.273755 0.335717
0.617088 0.263483 0.611749
0.513336 0.23842 0.352934
0.601117 0.251681 0.692303
0.580426 0.233475 0.686493
0.640792 0.25615 0.654464
0.420874 0.246859 0.726029
0.314169 0.232434 0.619257
0.325766 0.231231 0.618995
0.392784 0.238015 0.659829
0.442106 0.253637 0.509752
0.462448 0.245645 0.372338
0.609526 0.243159 0.646831
0.623567 0.26199 0.623089
0.595888 0.273951 0.563055
0.583896 0.220773 0.642171
0.556187 0.156027 0.50301
0.408891 0.243808 0.715325
0.347952 0.220118 0.562022
0.54347 0.208442 0.684369
0.522592 0.194296 0.658463
0.543969 0.20216 0.643292
0.60148 0.254442 0.676764
0.6236 0.252612 0.678568
0.55464 0.246047 0.381028
0.516957 0.210203 0.38332
0.600081 0.285355 0.484318
0.352154 0.197631 0.528332
0.283985 0.234857 0.553918
0.297793 0.249094 0.45653
0.374706 0.228028 0.658284
0.547192 0.208442 0.662288
0.53799 0.207083 0.668207
0.516098 0.259135 0.338299
0.443427 0.205198 0.415709
0.567768 0.298645 0.397798
0.613429 0.249666 0.657041
0.427365 0.182439 0.609304
0.323064 0.223748 0.605455
0.309727 0.232497 0.596694
0.275566 0.238761 0.556833
0.2867 0.240113 0.462397
0.540683 0.197697 0.666734
0.540309 0.199258 0.638582
0.486403 0.275799 0.328371
0.61136 0.250243 0.69551
0.519776 0.239527 0.360002
0.420295 0.264115 0.498855
0.489031 0.156179 0.450566
0.359422 0.228463 0.619781
0.368169 0.220162 0.651247
0.508855 0.233288 0.720603
0.481544 0.20648 0.686087
0.517895 0.308178 0.354889
0.626427 0.260873 0.633037
0.388474 0.173114 0.520262
0.465243 0.290317 0.451965
0.524755 0.203659 0.658514
0.577841 0.285116 0.504554
0.506395 0.280522 0.356306
0.326069 0.238268 0.494753
0.46332 0.266297 0.434715
0.454809 0.257629 0.44686
0.41473 0.244545 0.508127
0.464252 0.242509 0.34594
0.507842 0.313662 0.356499
0.595238 0.255214 0.624815
0.319079 0.236973 0.489559
0.357788 0.227792 0.560089
0.43455 0.244667 0.512341
0.44612 0.247369 0.367273
0.467647 0.250771 0.324633
0.514722 0.306732 0.340835
0.562167 0.265112 0.412029
0.549764 0.244423 0.387264
0.490577 0.234407 0.39165
0.539852 0.266457 0.584856
0.400531 0.187012 0.592849
0.289313 0.243883 0.490941
0.388156 0.231286 0.644814
0.425546 0.251389 0.603021
0.465654 0.257295 0.561825
0.442121 0.241337 0.372418
0.484327 0.30524 0.368493
0.551585 0.281167 0.539426
0.550087 0.254222 0.46812
0.452942 0.228071 0.410144
0.541316 0.262755 0.63152
0.500353 0.19746 0.582578
0.525834 0.270675 0.507629
0.311709 0.250544 0.462611
0.434769 0.254284 0.56771
0.466274 0.261805 0.545065
0.455066 0.247277 0.622561
0.4783 0.30166 0.370058
0.478049 0.257222 0.332223
0.545658 0.262245 0.503073
0.566611 0.259279 0.605951
0.439076 0.219006 0.432646
0.555502 0.263967 0.631782
0.54052 0.246377 0.674044
0.555043 0.253736 0.666683
0.645762 0.253397 0.479226
0.29775 0.241677 0.469735
0.404503 0.246069 0.615855
0.455009 0.254177 0.641436
0.469865 0.258545 0.448432
0.484628 0.282926 0.512199
0.400615 0.246672 0.689129
0.561293 0.238353 0.59009
0.572553 0.257134 0.624838
0.474705 0.249618 0.716126
0.552643 0.274849 0.560768
0.503373 0.202957 0.622245
0.488785 0.1989 0.582539
0.570521 0.256907 0.647804
0.338488 0.240229 0.658063
0.297916 0.245778 0.539711
0.400444 0.238997 0.636956
0.450557 0.248588 0.670085
0.410263 0.246269 0.509601
0.488788 0.270369 0.4494
0.420061 0.274733 0.494117
0.48436 0.252959 0.333984
0.321727 0.230628 0.597671
0.560516 0.266133 0.585553
0.476655 0.24689 0.719066
