9065 0.0145781
0.400974 0.30209 0.586467
0.401382 0.296314 0.556139
0.387244 0.218831 0.419911
0.406666 0.293647 0.550206
0.453503 0.275595 0.727511
0.4993 0.298439 0.74188
0.230681 0.292729 0.420708
0.315324 0.20909 0.46145
0.405226 0.263291 0.558603
0.228656 0.302131 0.593748
0.262739 0.275751 0.37815
0.338353 0.259973 0.322383
0.397398 0.269126 0.561161
0.477748 0.265533 0.622017
0.225606 0.294605 0.436378
0.317764 0.228148 0.39041
0.386437 0.18338 0.489694
0.481653 0.188143 0.344605
0.347285 0.295015 0.628271
0.323316 0.263468 0.33556
0.332514 0.261815 0.317581
0.33022 0.230002 0.365096
0.345302 0.273362 0.56038
0.475286 0.257596 0.628245
0.284108 0.268754 0.354109
0.395218 0.227417 0.406186
0.392105 0.301037 0.595408
0.474594 0.258429 0.642588
0.415941 0.276585 0.252186
0.407621 0.277031 0.525274
0.317842 0.224793 0.467319
0.372359 0.225612 0.460742
0.409042 0.293099 0.510315
0.475969 0.278878 0.694337
0.293422 0.265809 0.379846
0.365253 0.218808 0.465625
0.337723 0.251215 0.562342
0.414409 0.290497 0.510696
0.351831 0.287494 0.643366
0.378548 0.29628 0.593742
0.482935 0.295656 0.356859
0.313127 0.261586 0.348972
0.476756 0.211714 0.30882
0.240012 0.285323 0.423967
0.342444 0.283273 0.545082
0.422409 0.287901 0.555209
0.408403 0.295621 0.546829
0.331318 0.282326 0.648919
0.467425 0.237975 0.663322
0.37881 0.23092 0.603064
0.324982 0.230326 0.630661
0.412089 0.177634 0.581534
0.466721 0.233537 0.281846
0.326125 0.240592 0.376475
0.319643 0.217034 0.467906
0.31414 0.222542 0.445721
0.355034 0.185129 0.49274
0.375033 0.294789 0.625687
0.414258 0.287607 0.554118
0.341374 0.294023 0.623535
0.445692 0.265387 0.652644
0.276216 0.27893 0.635075
0.432913 0.275744 0.605533
0.218424 0.299011 0.531872
0.329701 0.208107 0.481109
0.352913 0.198367 0.488881
0.383355 0.21769 0.432598
0.363871 0.232018 0.532271
0.4019 0.2725 0.571161
0.404725 0.291107 0.563731
0.429665 0.279953 0.598781
0.363829 0.285842 0.720404
0.48533 0.240732 0.581665
0.459087 0.224535 0.657216
0.434207 0.295602 0.751753
0.316848 0.293852 0.712409
0.255112 0.306504 0.655283
0.298191 0.266902 0.356216
0.334821 0.20012 0.486261
0.377065 0.2312 0.521372
0.325535 0.287952 0.653895
0.40292 0.274791 0.586807
0.487908 0.298595 0.744498
0.430797 0.268745 0.615228
0.394915 0.295603 0.739985
0.333907 0.260134 0.667976
0.474795 0.300952 0.755682
0.222445 0.296744 0.444261
0.237859 0.296343 0.389583
0.241807 0.283702 0.425191
0.316502 0.214336 0.456201
0.382125 0.243828 0.437178
0.414309 0.256971 0.54115
0.460406 0.279434 0.738021
0.485387 0.298381 0.745562
0.487188 0.302101 0.7345
0.356245 0.283453 0.7081
0.596915 0.171037 0.430647
0.222602 0.304417 0.415066
0.321803 0.23427 0.383231
0.37945 0.172835 0.494013
0.420782 0.173276 0.407457
0.40468 0.171976 0.468835
0.413384 0.292423 0.74143
0.440567 0.289788 0.742662
0.485637 0.273261 0.684105
0.478629 0.267168 0.651572
0.531335 0.305344 0.722375
0.486518 0.210159 0.343915
0.297315 0.267241 0.356703
0.335052 0.258342 0.336601
0.313819 0.21952 0.425079
0.391041 0.17717 0.482427
0.396477 0.177833 0.432643
0.412846 0.274662 0.598559
0.476722 0.248119 0.603932
0.483818 0.298884 0.677955
0.4449 0.289898 0.739757
0.505069 0.180652 0.396677
0.248605 0.282859 0.39939
0.269538 0.272313 0.369647
0.326703 0.267707 0.309141
0.332558 0.255553 0.33188
0.382573 0.173404 0.460618
0.408554 0.169843 0.465363
0.393542 0.281923 0.549995
0.405629 0.29358 0.73966
0.434958 0.26452 0.629851
0.310333 0.256703 0.452211
0.580925 0.215345 0.338358
0.314875 0.212055 0.486469
0.311982 0.219384 0.421371
0.357205 0.183628 0.462841
0.438761 0.178083 0.377666
0.382252 0.276832 0.587088
0.4709 0.301195 0.739686
0.548372 0.180857 0.394796
0.308973 0.278686 0.521513
0.426091 0.1759 0.410257
0.497031 0.299124 0.721201
0.395283 0.255672 0.570855
0.308504 0.253354 0.385859
0.349305 0.253479 0.475411
0.373688 0.249753 0.462562
0.422511 0.245587 0.428898
0.423233 0.276447 0.553019
0.361851 0.302119 0.579129
0.414918 0.291269 0.717185
0.32114 0.249183 0.372214
0.320016 0.23783 0.389776
0.419588 0.243198 0.450203
0.410372 0.276452 0.521541
0.432203 0.289544 0.547412
0.378168 0.297693 0.584864
0.47916 0.277911 0.696128
0.478527 0.269988 0.684587
0.461727 0.235484 0.639133
0.331288 0.262188 0.61817
0.497428 0.185634 0.365107
0.27893 0.268965 0.402247
0.308623 0.223127 0.454879
0.326372 0.229346 0.464107
0.383168 0.228056 0.446503
0.418118 0.274352 0.526075
0.345002 0.301575 0.536946
0.327986 0.292074 0.638274
0.448617 0.268186 0.698763
0.450977 0.233229 0.577919
