9065 0.0145781
0.515509 0.258459 0.435331
0.481581 0.243459 0.396651
0.39338 0.303702 0.727872
0.473778 0.23617 0.392316
0.559635 0.30428 0.747302
0.57543 0.323111 0.724375
0.296883 0.327688 0.726802
0.335378 0.324489 0.746919
0.474235 0.226894 0.425075
0.387427 0.35945 0.796902
0.273259 0.300851 0.671692
0.263616 0.269816 0.52379
0.480653 0.231505 0.420975
0.481522 0.187523 0.444048
0.442075 0.375559 0.818823
0.317223 0.258218 0.65337
0.480806 0.311435 0.769552
0.344277 0.217252 0.630548
0.514865 0.282057 0.625645
0.260262 0.268931 0.546764
0.256832 0.271836 0.540325
0.274166 0.242129 0.552874
0.468479 0.264117 0.52801
0.47455 0.190506 0.456217
0.281393 0.300912 0.677992
0.363926 0.27965 0.684536
0.521842 0.256754 0.443894
0.490449 0.19392 0.4583
0.281755 0.265958 0.37287
0.437261 0.223924 0.428344
0.356634 0.300646 0.699201
0.427778 0.283241 0.651419
0.431679 0.232844 0.404855
0.548847 0.241787 0.52933
0.266554 0.278039 0.571299
0.418104 0.298087 0.68766
0.44935 0.284913 0.623069
0.428171 0.229455 0.408135
0.524222 0.290711 0.664631
0.513826 0.261279 0.471108
0.406627 0.263351 0.298389
0.249191 0.276345 0.591591
0.329405 0.196852 0.482145
0.283722 0.318838 0.706963
0.465049 0.262421 0.492552
0.468424 0.220542 0.393611
0.474164 0.240142 0.391044
0.527074 0.304025 0.714893
0.490381 0.218882 0.493712
0.49487 0.291488 0.688709
0.463301 0.359266 0.809159
0.500292 0.246764 0.732611
0.361128 0.213449 0.357675
0.302587 0.249869 0.570505
0.347853 0.307343 0.713168
0.355183 0.310909 0.730239
0.403732 0.347396 0.793514
0.527426 0.264261 0.53418
0.46899 0.224372 0.395874
0.503035 0.282651 0.633236
0.521796 0.212894 0.460326
0.442584 0.358275 0.795159
0.506036 0.209374 0.420522
0.365189 0.362198 0.791737
0.341381 0.309507 0.71276
0.384155 0.325621 0.745577
0.407977 0.306292 0.724081
0.451252 0.280198 0.629224
0.491151 0.231842 0.415932
0.485381 0.23316 0.398052
0.507237 0.212922 0.412974
0.549249 0.311554 0.775822
0.420416 0.191731 0.508314
0.485328 0.228214 0.528034
0.615544 0.360859 0.793153
0.535774 0.365512 0.811268
0.48525 0.367439 0.812547
0.259699 0.28258 0.613221
0.335221 0.309137 0.722233
0.455439 0.263088 0.599094
0.530156 0.30557 0.716283
0.504131 0.234941 0.4217
0.588373 0.334145 0.74527
0.50925 0.21329 0.4333
0.582419 0.362283 0.796367
0.540385 0.328014 0.790393
0.618167 0.349915 0.772545
0.413514 0.3796 0.816916
0.281973 0.315847 0.701721
0.292522 0.304241 0.694325
0.354895 0.322353 0.743064
0.39878 0.255574 0.587713
0.449204 0.22191 0.444896
0.57449 0.325083 0.766979
0.595302 0.337809 0.75434
