9065 0.0145781
0.468533 0.337482 0.569721
0.455827 0.311719 0.539159
0.328215 0.232125 0.513934
0.455815 0.307178 0.533301
0.47316 0.275043 0.715931
0.513977 0.301053 0.716347
0.21437 0.329395 0.608152
0.292475 0.231554 0.566466
0.435827 0.29123 0.555003
0.243931 0.328559 0.656769
0.211641 0.306555 0.528513
0.259148 0.28718 0.406174
0.437329 0.298954 0.556025
0.487356 0.252615 0.572831
0.250707 0.335017 0.681916
0.281722 0.235012 0.474072
0.341822 0.237225 0.613476
0.407067 0.170918 0.431964
0.427113 0.320491 0.636329
0.248218 0.290979 0.427507
0.248272 0.28968 0.410411
0.256153 0.261264 0.434333
0.383223 0.313268 0.570716
0.478446 0.247738 0.581667
0.215441 0.302818 0.487031
0.328224 0.231849 0.477144
0.467371 0.3347 0.580209
0.478659 0.251021 0.596302
0.355397 0.263464 0.287964
0.429969 0.281336 0.518479
0.29748 0.249932 0.548328
0.340688 0.261714 0.537271
0.435133 0.292278 0.501904
0.493833 0.282058 0.655496
0.245232 0.295717 0.468157
0.331309 0.259548 0.555344
0.346195 0.310796 0.595685
0.436646 0.28759 0.501439
0.428942 0.316311 0.651666
0.455723 0.336286 0.585469
0.443812 0.255011 0.359385
0.244023 0.290099 0.438676
0.425509 0.180667 0.379693
0.217306 0.321765 0.589245
0.387082 0.314888 0.551136
0.46239 0.292353 0.534586
0.456962 0.311412 0.531128
0.395796 0.302601 0.667164
0.454557 0.239098 0.627459
0.365145 0.297909 0.634549
0.298888 0.287792 0.679593
0.358682 0.23516 0.654997
0.425284 0.201603 0.336675
0.276563 0.256221 0.440545
0.294929 0.24434 0.560468
0.297725 0.234609 0.53887
0.303472 0.238853 0.611223
0.457861 0.331669 0.61924
0.457379 0.29565 0.535594
0.408075 0.323631 0.630023
0.470359 0.267568 0.619855
0.271984 0.307629 0.662772
0.472604 0.284581 0.577414
0.235668 0.335243 0.655785
0.29206 0.249139 0.577247
0.304334 0.253349 0.595792
0.331512 0.239284 0.52917
0.350706 0.289245 0.584205
0.446837 0.302144 0.561549
0.458029 0.306029 0.546588
0.473959 0.290356 0.572002
0.399129 0.27642 0.719838
0.48169 0.217703 0.547334
0.437421 0.238651 0.630568
0.450448 0.286517 0.744055
0.35962 0.290423 0.723707
0.272003 0.32053 0.685464
0.232144 0.297339 0.461655
0.288688 0.248277 0.586768
0.365841 0.281802 0.572633
0.401247 0.301169 0.671151
0.453308 0.304176 0.574398
0.504695 0.296102 0.729435
0.465082 0.282251 0.590601
0.411658 0.28803 0.734741
0.358849 0.282409 0.699515
0.490779 0.287326 0.743691
0.246285 0.335116 0.675634
0.209005 0.321284 0.575855
0.218592 0.31893 0.579635
0.296327 0.234315 0.558189
0.347315 0.255762 0.485721
0.428832 0.274418 0.54176
0.479258 0.277103 0.728386
0.503129 0.294492 0.732465
0.506218 0.301692 0.708289
0.398873 0.274131 0.711232
0.588855 0.161686 0.496642
0.239428 0.336966 0.66718
0.281322 0.244079 0.454566
0.335149 0.220719 0.622629
0.360082 0.190821 0.557923
0.358915 0.210528 0.607864
0.428998 0.284335 0.734772
0.458438 0.288737 0.735367
0.495479 0.272284 0.636778
0.489457 0.260466 0.601664
0.534193 0.316115 0.673981
0.41141 0.187829 0.409704
0.231745 0.29766 0.462634
0.265311 0.286457 0.414637
0.29026 0.228845 0.519158
0.348416 0.220876 0.616176
0.348158 0.206837 0.588605
0.46149 0.298506 0.581172
0.473763 0.233795 0.56324
0.507989 0.318791 0.630672
0.467407 0.285934 0.730938
0.417466 0.172246 0.464382
0.217498 0.308394 0.542649
0.212807 0.304597 0.515476
0.229538 0.296106 0.424901
0.257467 0.282934 0.407892
0.340796 0.210668 0.611131
0.362234 0.206446 0.603933
0.440895 0.306665 0.542034
0.42213 0.288637 0.73429
0.463477 0.277362 0.602766
0.300233 0.272835 0.485664
0.562839 0.17809 0.410979
0.280197 0.249141 0.566756
