9065 0.0145781
0.513195 0.257748 0.438731
0.479196 0.243048 0.399674
0.392772 0.307228 0.730596
0.471495 0.235742 0.395193
0.557995 0.308139 0.751247
0.573913 0.327177 0.729995
0.299037 0.329893 0.730455
0.336358 0.32781 0.749889
0.472167 0.226605 0.427895
0.387707 0.365359 0.799888
0.27479 0.301135 0.674723
0.26357 0.270592 0.524613
0.478508 0.231162 0.423874
0.47994 0.187301 0.44652
0.441473 0.382104 0.821109
0.317165 0.25942 0.655129
0.479229 0.315584 0.772616
0.343537 0.218369 0.632094
0.513249 0.283467 0.630254
0.260162 0.269785 0.547546
0.2569 0.272698 0.54121
0.273548 0.242931 0.553721
0.466306 0.264416 0.53138
0.472979 0.190381 0.458726
0.283365 0.30175 0.680959
0.36356 0.282036 0.686966
0.519715 0.256342 0.447395
0.488821 0.193718 0.460989
0.280252 0.266335 0.37503
0.435315 0.223886 0.430854
0.356711 0.303516 0.701876
0.426273 0.285309 0.65461
0.429625 0.23273 0.407337
0.547086 0.241577 0.533028
0.26655 0.278541 0.571721
0.416812 0.300913 0.691023
0.447209 0.286274 0.626564
0.426175 0.229371 0.410571
0.522579 0.293146 0.669138
0.511803 0.260386 0.474307
0.404179 0.263096 0.300476
0.249345 0.276644 0.591578
0.328248 0.197408 0.483503
0.285943 0.320367 0.710502
0.462235 0.26257 0.495545
0.466349 0.220114 0.396284
0.471826 0.239724 0.393966
0.525402 0.308075 0.71987
0.488587 0.218841 0.496766
0.493273 0.294209 0.693027
0.461907 0.365198 0.811899
0.498765 0.249335 0.735534
0.359607 0.2134 0.359339
0.302029 0.250864 0.571615
0.348243 0.310368 0.715891
0.355477 0.314233 0.732899
0.403483 0.352513 0.796247
0.525169 0.264308 0.538131
0.466878 0.223962 0.398594
0.501511 0.284032 0.637635
0.519988 0.212504 0.463445
0.441513 0.364153 0.797964
0.504108 0.208838 0.423412
0.365888 0.367755 0.794647
0.342019 0.312516 0.715488
0.383896 0.32975 0.748397
0.407132 0.309946 0.727081
0.449329 0.281635 0.632847
0.488957 0.231409 0.41892
0.483115 0.23267 0.401008
0.505237 0.212325 0.415901
0.547513 0.31563 0.779075
0.419144 0.192054 0.51046
0.483533 0.228413 0.531207
0.613609 0.366653 0.796633
0.53358 0.371778 0.814361
0.483876 0.373859 0.815588
0.260889 0.282654 0.613527
0.335972 0.311972 0.724976
0.453524 0.264225 0.602665
0.5285 0.309487 0.7212
0.501888 0.234416 0.424835
0.586818 0.338961 0.750552
0.507327 0.212807 0.436284
0.580776 0.368032 0.799907
0.538577 0.332578 0.793549
0.616245 0.355589 0.776689
0.413703 0.386174 0.819304
0.284386 0.317321 0.705244
0.294261 0.305686 0.697268
0.355401 0.326005 0.745808
0.397325 0.256664 0.590113
0.447266 0.221879 0.447509
0.572753 0.329645 0.770863
0.593795 0.343078 0.759309
0.568317 0.318354 0.717197
0.537527 0.293988 0.759277
0.554768 0.161979 0.570374
0.408315 0.374395 0.81097
0.31153 0.253901 0.614652
0.483931 0.293309 0.781886
0.462835 0.257344 0.746652
0.489984 0.267055 0.746749
0.573624 0.359083 0.792273
0.599066 0.362212 0.790479
0.545144 0.221403 0.481294
0.513301 0.194692 0.458903
0.578798 0.287562 0.647688
0.32591 0.214206 0.56077
0.259619 0.28379 0.620223
0.27242 0.268349 0.526769
0.335158 0.305199 0.727536
0.489693 0.284289 0.765113
0.478076 0.282211 0.765443
0.509289 0.225223 0.426022
0.438417 0.193228 0.476573
0.555467 0.260134 0.526679
0.580782 0.347277 0.779261
0.371292 0.228456 0.671361
0.288567 0.294712 0.679777
0.281866 0.301882 0.678603
0.252346 0.285278 0.618922
0.259174 0.263249 0.530791
0.481394 0.271264 0.764098
0.487432 0.26067 0.740479
0.473508 0.237542 0.409844
0.594238 0.36517 0.799381
0.512363 0.214419 0.447596
0.37531 0.265918 0.57565
0.496447 0.152352 0.496159
0.320781 0.2923 0.690466
0.324677 0.287854 0.709901
0.461217 0.339043 0.80805
0.418118 0.282987 0.762014
0.505439 0.258266 0.46351
0.596861 0.349964 0.76587
0.372773 0.1817 0.560356
0.421299 0.269977 0.555423
0.464634 0.26921 0.749618
0.557835 0.292389 0.663824
0.490562 0.243066 0.453369
0.296272 0.25882 0.554496
0.425507 0.248307 0.524021
0.417659 0.243502 0.53076
0.373403 0.247761 0.573166
0.453845 0.217226 0.413793
0.493616 0.262168 0.460526
0.55883 0.332202 0.759382
0.290103 0.257061 0.54829
0.320238 0.259712 0.617342
0.392364 0.247882 0.584876
0.429126 0.222858 0.435378
0.458777 0.220534 0.391331
0.503653 0.254899 0.440598
0.546916 0.240791 0.533939
0.53898 0.221482 0.489701
0.477547 0.215863 0.479015
0.499169 0.319209 0.732888
0.354212 0.225505 0.646528
0.268019 0.274923 0.564652
0.34651 0.309195 0.724068
0.379423 0.299149 0.687324
0.417965 0.281204 0.661836
0.426593 0.218716 0.438533
0.457843 0.262464 0.461957
0.518508 0.308453 0.702625
0.526387 0.247262 0.604059
0.438291 0.212121 0.482071
0.501905 0.347737 0.767033
0.461812 0.223845 0.669946
0.489805 0.277439 0.651476
0.283624 0.267276 0.532785
0.38788 0.281758 0.652535
0.418649 0.27768 0.646808
0.40484 0.303229 0.713449
