9065 0.0145781
0.506875 0.259142 0.451801
0.472421 0.243166 0.410964
0.391073 0.311145 0.730421
0.465058 0.235576 0.405948
0.551447 0.311586 0.754701
0.567295 0.331358 0.737976
0.304498 0.33002 0.73316
0.338046 0.329083 0.751758
0.466466 0.227027 0.438046
0.387785 0.370435 0.80245
0.276483 0.298819 0.675253
0.25939 0.274675 0.524556
0.472528 0.23149 0.434434
0.475673 0.18733 0.454771
0.439861 0.386131 0.821768
0.31553 0.260705 0.654692
0.473663 0.319306 0.773931
0.340843 0.220189 0.632559
0.508802 0.289915 0.637733
0.255774 0.274002 0.54789
0.252751 0.276632 0.54156
0.269415 0.246542 0.553639
0.460523 0.269383 0.540359
0.468812 0.190824 0.466928
0.287077 0.300025 0.680383
0.362182 0.285161 0.687021
0.513593 0.259182 0.460095
0.484381 0.194115 0.469877
0.273868 0.266743 0.385763
0.430227 0.224731 0.439622
0.356679 0.306541 0.701995
0.42286 0.290042 0.656436
0.424296 0.233177 0.416479
0.541866 0.244316 0.543902
0.262013 0.282949 0.569991
0.413846 0.305541 0.692547
0.442701 0.292811 0.630286
0.421001 0.229838 0.419442
0.517563 0.301016 0.674685
0.505679 0.260907 0.485647
0.398031 0.262089 0.308578
0.244742 0.280484 0.586826
0.324641 0.199218 0.486926
0.293049 0.318039 0.714329
0.455466 0.267016 0.504778
0.460587 0.219585 0.406145
0.46521 0.239676 0.40493
0.518808 0.31389 0.723812
0.483739 0.220811 0.506182
0.489019 0.300401 0.696991
0.457498 0.369727 0.813499
0.493804 0.252255 0.738408
0.355722 0.212551 0.365533
0.2985 0.254055 0.571552
0.348837 0.312818 0.7161
0.355775 0.316452 0.733122
0.402128 0.355609 0.797602
0.518688 0.268505 0.549116
0.461015 0.223613 0.408638
0.497038 0.290476 0.643806
0.514733 0.213003 0.474012
0.438026 0.369061 0.799049
0.498536 0.208293 0.433764
0.367182 0.371366 0.797062
0.34326 0.314785 0.715743
0.382782 0.332987 0.748633
0.405017 0.314638 0.727466
0.445385 0.287285 0.636598
0.482766 0.231475 0.429879
0.476688 0.232392 0.411972
0.499412 0.21159 0.426507
0.540744 0.317994 0.781407
0.416088 0.193482 0.51616
0.478845 0.231473 0.539907
0.604793 0.370847 0.80118
0.525237 0.377271 0.817573
0.477937 0.380552 0.818452
0.258439 0.284866 0.608106
0.337226 0.313293 0.725502
0.449773 0.270085 0.607964
0.521674 0.315204 0.725258
0.495529 0.234517 0.436393
0.580156 0.344723 0.758384
0.501794 0.212703 0.446859
0.574646 0.372539 0.804528
0.531485 0.334944 0.795862
0.60804 0.361335 0.782099
0.414342 0.389938 0.820857
0.290048 0.314935 0.709045
0.298505 0.304073 0.69835
0.356074 0.32807 0.746513
0.394201 0.260222 0.593266
0.442198 0.222993 0.45645
0.565871 0.332868 0.774993
0.587377 0.348663 0.766236
0.562225 0.321993 0.724364
0.531399 0.296948 0.761821
0.552169 0.162884 0.576352
0.407806 0.378424 0.8125
0.309143 0.255925 0.613944
0.478041 0.29551 0.783028
0.457951 0.260164 0.748318
0.484703 0.270183 0.749038
0.566798 0.3629 0.796833
0.591488 0.367425 0.795694
0.539802 0.222259 0.492565
0.508598 0.19475 0.468403
0.572909 0.292066 0.653264
0.322736 0.216486 0.562134
0.256987 0.284586 0.614008
0.268237 0.273668 0.527027
0.335709 0.306184 0.72778
0.48403 0.287164 0.766787
0.47256 0.285025 0.766854
0.503158 0.225045 0.437422
0.434731 0.194266 0.483572
0.549922 0.262125 0.538349
0.573807 0.351305 0.78414
0.368371 0.23183 0.672796
