9065 0.0145781
0.522873 0.283032 0.359106
0.47846 0.2597 0.34606
0.458301 0.263353 0.699768
0.468071 0.249877 0.34695
0.604283 0.260671 0.664148
0.613427 0.287433 0.621994
0.329752 0.275049 0.698063
0.376747 0.274969 0.713221
0.469997 0.233775 0.378322
0.382723 0.283372 0.742739
0.307121 0.26016 0.654792
0.285939 0.248478 0.503241
0.477474 0.241065 0.370196
0.464041 0.189301 0.419139
0.476457 0.288535 0.766949
0.370381 0.235084 0.666928
0.547479 0.26678 0.708643
0.394486 0.202459 0.645468
0.545895 0.280978 0.508099
0.285081 0.24018 0.535598
0.281271 0.243449 0.525546
0.30608 0.222785 0.571764
0.499643 0.274777 0.440672
0.45906 0.192501 0.429721
0.320435 0.257834 0.657919
0.425495 0.251033 0.673211
0.528641 0.281633 0.366357
0.477749 0.194968 0.423249
0.29358 0.266628 0.356446
0.436305 0.231881 0.397039
0.414773 0.265626 0.675258
0.488072 0.274066 0.589953
0.431662 0.244562 0.372944
0.560997 0.248633 0.443583
0.29115 0.24812 0.556716
0.478441 0.273276 0.635027
0.500464 0.281102 0.544788
0.427737 0.240061 0.379378
0.560711 0.282135 0.54644
0.523296 0.284 0.384652
0.385317 0.284661 0.286113
0.280298 0.249256 0.599907
0.335972 0.19482 0.508883
0.318858 0.270952 0.682903
0.490688 0.278898 0.413934
0.457827 0.228813 0.359998
0.469522 0.255165 0.344209
0.571681 0.278228 0.610978
0.494145 0.220186 0.433783
0.543156 0.273569 0.586983
0.504902 0.288346 0.759415
0.555101 0.209223 0.668721
0.352017 0.210902 0.376763
0.337094 0.233099 0.58276
0.403318 0.265691 0.688766
0.410988 0.266534 0.70463
0.436967 0.27629 0.753726
0.544551 0.281997 0.429052
0.460003 0.233531 0.358425
0.539199 0.280903 0.51704
0.518392 0.215527 0.403859
0.484812 0.289316 0.743824
0.494829 0.214974 0.375831
0.368531 0.284886 0.737653
0.394715 0.267025 0.687046
0.440149 0.272322 0.711353
0.473439 0.271347 0.68553
0.50375 0.277454 0.549082
0.486837 0.243628 0.363247
0.478956 0.246754 0.34973
0.495766 0.22009 0.367326
0.600485 0.258489 0.705955
0.415972 0.197667 0.495867
0.499208 0.2292 0.459086
0.633513 0.291472 0.725984
0.575996 0.29485 0.748384
0.526423 0.288673 0.760692
0.290908 0.249888 0.606956
0.385308 0.265715 0.701705
0.500949 0.264163 0.522657
0.574135 0.278399 0.611867
0.500917 0.248384 0.363531
0.626125 0.287054 0.644971
0.501602 0.218584 0.382935
0.613047 0.293019 0.72579
0.59149 0.270722 0.727172
0.64194 0.288341 0.685809
0.424137 0.288164 0.763974
0.322762 0.264118 0.675315
0.335159 0.262643 0.676603
0.406772 0.273121 0.709363
0.449643 0.253254 0.560434
0.448604 0.228032 0.407927
0.615137 0.271457 0.6855
0.631007 0.287396 0.653299
0.606449 0.284362 0.605215
0.592356 0.244787 0.682306
0.54546 0.15648 0.539599
0.411418 0.289231 0.761537
0.355685 0.233368 0.625882
0.557458 0.240941 0.725936
0.536512 0.220453 0.700164
0.555454 0.22505 0.683084
0.61044 0.291424 0.711799
0.628294 0.289851 0.710752
0.548632 0.225828 0.413487
0.504767 0.195063 0.415659
0.610369 0.282158 0.526463
0.356134 0.20628 0.586151
0.295023 0.249634 0.617912
0.297055 0.245888 0.510442
0.381411 0.264072 0.713698
0.5601 0.236182 0.703201
0.551901 0.236152 0.709639
0.50604 0.236114 0.366669
0.42911 0.197837 0.455153
0.570529 0.276704 0.425726
0.619381 0.28151 0.693145
0.438253 0.201462 0.660193
0.326859 0.252836 0.667456
0.318829 0.25885 0.655756
0.287699 0.255216 0.623662
0.285239 0.237818 0.521111
0.553913 0.22524 0.70735
0.551357 0.220962 0.678167
0.473241 0.250575 0.357726
0.622078 0.292557 0.729797
0.509165 0.219539 0.390236
0.426792 0.259931 0.549317
0.473309 0.153401 0.489196
0.369897 0.255218 0.67944
0.370595 0.257671 0.709651
0.522885 0.273145 0.76181
0.497576 0.238983 0.731135
0.517438 0.280478 0.37889
0.63112 0.28764 0.661867
