9065 0.0145781
0.54177 0.299614 0.34181
0.488153 0.270649 0.328643
0.446295 0.227615 0.634409
0.474809 0.259922 0.329677
0.614297 0.2299 0.589574
0.628067 0.267754 0.543346
0.289785 0.257421 0.629625
0.347954 0.240366 0.642644
0.472149 0.244191 0.356299
0.359684 0.236953 0.670649
0.262784 0.267357 0.588305
0.24579 0.290892 0.497922
0.482309 0.251706 0.348038
0.457939 0.198426 0.392447
0.466644 0.227793 0.704472
0.339747 0.222068 0.608078
0.548036 0.224278 0.640423
0.374226 0.190167 0.594309
0.555754 0.284869 0.450392
0.242115 0.280291 0.51617
0.238759 0.286669 0.513181
0.26813 0.244149 0.533561
0.505786 0.285612 0.403582
0.451676 0.201597 0.402172
0.278123 0.26112 0.590615
0.407398 0.226246 0.611144
0.54799 0.297993 0.345741
0.473616 0.204005 0.393941
0.279153 0.275324 0.367443
0.433007 0.24247 0.377753
0.393646 0.240405 0.610161
0.480103 0.265519 0.529165
0.430871 0.254197 0.35797
0.575749 0.261961 0.398327
0.245751 0.28929 0.531397
0.468045 0.251696 0.568832
0.498083 0.277022 0.489287
0.425255 0.249832 0.364233
0.569796 0.277678 0.483552
0.540635 0.299218 0.359798
0.392234 0.284086 0.291998
0.229663 0.286916 0.560344
0.309063 0.211178 0.48419
0.2726 0.262828 0.613632
0.499238 0.291297 0.386437
0.459415 0.238456 0.342224
0.477421 0.265386 0.327587
0.578693 0.25955 0.538968
0.494021 0.229664 0.399697
0.545701 0.26004 0.520047
0.498889 0.230247 0.695315
0.556761 0.181904 0.606614
0.338528 0.221653 0.369889
0.301441 0.247604 0.538807
0.380281 0.238218 0.622045
0.389598 0.233265 0.637852
0.421685 0.225971 0.690818
0.564217 0.298308 0.388399
0.462564 0.243195 0.34044
0.545789 0.28456 0.460207
0.524084 0.22647 0.371967
0.476426 0.234348 0.677583
0.498742 0.225651 0.350682
0.341887 0.23969 0.67206
0.369261 0.240929 0.619206
0.424549 0.233219 0.644279
0.462921 0.237566 0.618922
0.501324 0.27139 0.492114
0.49397 0.254587 0.340679
0.486459 0.257297 0.330277
0.500962 0.230964 0.343146
0.608217 0.217404 0.634572
0.39838 0.206353 0.464153
0.498909 0.237587 0.419588
0.644697 0.24097 0.651108
0.579639 0.234218 0.679978
0.522539 0.229047 0.696963
0.243706 0.280304 0.559705
0.357069 0.236514 0.633402
0.499367 0.264433 0.470065
0.581383 0.259809 0.539656
0.510938 0.260186 0.339356
0.640032 0.261469 0.563151
0.506437 0.229419 0.355975
0.622561 0.238671 0.651146
0.598143 0.222294 0.656725
0.654669 0.250743 0.601614
0.409414 0.233296 0.700025
0.28051 0.261731 0.602579
0.295596 0.254266 0.606412
0.385159 0.238958 0.640517
0.434961 0.251781 0.509774
0.445811 0.238807 0.383884
0.625461 0.234685 0.608243
0.645225 0.259127 0.571283
0.621655 0.269255 0.528744
0.599322 0.210968 0.61275
0.542262 0.153891 0.491789
0.389435 0.232254 0.693207
0.324625 0.233445 0.572463
0.559862 0.197934 0.661884
0.536974 0.185933 0.638465
0.557821 0.193367 0.619474
0.619278 0.242058 0.634691
0.639221 0.241897 0.632278
0.560542 0.239005 0.376827
0.505245 0.204408 0.384251
0.635385 0.288017 0.455565
0.329149 0.211726 0.543958
0.248954 0.274 0.564382
0.255698 0.284086 0.49733
0.352207 0.231735 0.644982
0.563108 0.198849 0.638564
0.553979 0.197461 0.645816
0.514887 0.247815 0.341336
0.416007 0.207411 0.429025
0.592899 0.296723 0.384507
0.629595 0.240904 0.613735
0.424906 0.181597 0.606348
0.284479 0.250262 0.600642
0.276459 0.263687 0.588661
0.238211 0.280567 0.570932
0.243942 0.276573 0.50558
0.556232 0.18841 0.6443
0.553155 0.190739 0.615257
0.479834 0.261177 0.338379
0.633212 0.238236 0.656117
0.514779 0.23057 0.36138
0.407081 0.263735 0.5028
0.462752 0.157491 0.453193
0.337184 0.23823 0.613911
0.334605 0.231324 0.64132
0.519627 0.217207 0.699098
0.492668 0.196106 0.669682
0.53385 0.295208 0.35576
0.645119 0.258302 0.579498
0.366632 0.182677 0.531992
0.465572 0.285521 0.449869
0.539781 0.194906 0.637905
0.602993 0.28086 0.474646
0.50767 0.267306 0.357068
0.288661 0.263995 0.519286
0.456146 0.261743 0.437117
0.44465 0.254999 0.450997
0.400233 0.247717 0.515368
0.446817 0.234664 0.361903
0.520825 0.297353 0.358775
0.612801 0.246349 0.586147
0.280465 0.264371 0.516971
0.335681 0.238867 0.568374
0.425047 0.244544 0.514864
0.425773 0.241105 0.385087
0.452093 0.239726 0.34037
0.528365 0.291979 0.344516
0.575368 0.260513 0.399414
0.553976 0.237312 0.382036
0.477199 0.227822 0.394841
0.556875 0.256176 0.553333
0.39239 0.189936 0.596044
0.249127 0.284165 0.524959
0.377133 0.231891 0.633778
0.42491 0.247617 0.589593
0.469072 0.253166 0.548137
0.420013 0.236405 0.391277
0.487055 0.291428 0.373388
0.569962 0.272015 0.511133
0.558827 0.251004 0.447451
0.43155 0.227131 0.42107
0.557452 0.252718 0.588804
0.501749 0.193085 0.568163
0.536018 0.26308 0.484351
0.270937 0.281856 0.496947
0.433466 0.251361 0.55882
0.468853 0.257899 0.533334
0.46035 0.238928 0.606802
0.477699 0.288881 0.37542
0.465693 0.245286 0.344627
0.556692 0.257122 0.477793
0.584535 0.249358 0.572326
0.414994 0.221884 0.445118
0.573627 0.253474 0.593479
0.555085 0.235238 0.642665
0.569026 0.242265 0.634199
0.670189 0.264789 0.454951
0.256008 0.275857 0.506849
0.400305 0.243699 0.60455
0.460456 0.246795 0.620207
0.46304 0.254588 0.447573
0.491231 0.276095 0.497873
0.394638 0.235729 0.66361
0.575533 0.230101 0.56034
0.589491 0.246133 0.589868
0.480467 0.230586 0.688828
0.571876 0.266864 0.532619
0.513064 0.195677 0.606078
0.489645 0.194997 0.570518
0.586722 0.245093 0.612429
0.305922 0.250874 0.641811
0.2634 0.280172 0.550619
0.395358 0.23723 0.624454
0.454655 0.23709 0.646751
0.394899 0.250155 0.517264
0.48845 0.264843 0.441071
0.406472 0.272707 0.494866
0.472782 0.241613 0.344614
0.291357 0.254936 0.590838
0.581357 0.25766 0.554258
0.482694 0.228698 0.693737
0.510226 0.227505 0.694495
0.505686 0.190672 0.593707
0.591143 0.278259 0.440235
0.52332 0.213242 0.35294
0.280393 0.264198 0.514109
0.419997 0.245372 0.605286
0.449065 0.243167 0.618242
0.410742 0.220713 0.645407
0.447817 0.255165 0.481785
0.40284 0.267291 0.522315
0.598178 0.205272 0.644273
0.267545 0.262186 0.553019
0.39725 0.230937 0.677747
0.490659 0.244655 0.334207
0.586026 0.198674 0.59773
0.556317 0.286342 0.377837
0.421607 0.212186 0.432519
0.484976 0.188898 0.54106
0.270145 0.273695 0.570446
0.270341 0.264917 0.575359
0.287378 0.288146 0.486514
0.456755 0.245883 0.611964
0.429368 0.247759 0.55108
0.43756 0.254329 0.491479
0.530554 0.258917 0.344249
0.535246 0.290231 0.357259
0.536264 0.282466 0.469917
0.568696 0.26179 0.549321
0.562796 0.292516 0.384475
0.561004 0.253306 0.444164
0.561759 0.280509 0.41583
0.518847 0.167866 0.577379
0.274189 0.270888 0.574341
0.258547 0.268912 0.601208
0.390267 0.233711 0.606883
0.345574 0.226257 0.61946
0.421946 0.226118 0.622103
0.462327 0.258695 0.514754
0.4397 0.262074 0.496745
0.588554 0.25297 0.590533
0.568733 0.25442 0.510474
0.59656 0.300764 0.386667
0.483148 0.280388 0.425667
0.535561 0.300641 0.349742
0.310199 0.279082 0.537448
0.507641 0.212794 0.495064
0.266546 0.266392 0.584839
0.249632 0.273555 0.584296
0.366348 0.234596 0.589178
0.395954 0.236987 0.641799
0.534929 0.224754 0.659388
0.476722 0.244872 0.595879
0.437644 0.252443 0.472894
0.448718 0.278027 0.460651
0.543036 0.27169 0.517035
0.501145 0.230634 0.350936
