9065 0.0145781
0.518112 0.259568 0.431865
0.484138 0.24409 0.393629
0.394062 0.299335 0.724021
0.476252 0.236792 0.389434
0.561284 0.299477 0.742142
0.576843 0.318252 0.717367
0.294439 0.324479 0.722057
0.334244 0.320114 0.742956
0.476492 0.227376 0.422193
0.386957 0.352073 0.792935
0.271122 0.300251 0.667692
0.26349 0.269158 0.522597
0.482982 0.232054 0.418028
0.48326 0.18785 0.441451
0.442813 0.367224 0.815542
0.317186 0.256673 0.650874
0.482403 0.306213 0.765397
0.345037 0.215893 0.628425
0.516679 0.281026 0.620002
0.260042 0.268147 0.545674
0.256448 0.271036 0.5391
0.274631 0.241365 0.551639
0.470882 0.264285 0.524304
0.476282 0.190742 0.453559
0.279254 0.299646 0.673904
0.364338 0.276733 0.681162
0.524206 0.257641 0.440314
0.492234 0.194256 0.455463
0.283172 0.265421 0.370982
0.439424 0.2241 0.425757
0.356565 0.297075 0.695462
0.429417 0.280964 0.647152
0.433973 0.233075 0.402345
0.550755 0.242346 0.525261
0.266058 0.27774 0.570455
0.419486 0.29474 0.68312
0.451603 0.283565 0.618588
0.430399 0.229645 0.405662
0.525995 0.28843 0.658712
0.515966 0.262427 0.467757
0.409366 0.26387 0.296448
0.248461 0.276349 0.590892
0.330612 0.196291 0.480593
0.281287 0.316563 0.702413
0.468124 0.262736 0.489267
0.470683 0.22111 0.390917
0.476697 0.240775 0.388123
0.528808 0.300122 0.708856
0.492357 0.219156 0.49042
0.4965 0.288652 0.682997
0.464776 0.351727 0.805411
0.501852 0.24351 0.728806
0.362834 0.213438 0.356007
0.303036 0.248827 0.5689
0.347401 0.303519 0.709392
0.354845 0.306613 0.726527
0.403942 0.34076 0.789777
0.529706 0.264942 0.529908
0.47129 0.224935 0.393132
0.504683 0.281447 0.627655
0.523757 0.213501 0.457063
0.443703 0.350945 0.791254
0.508116 0.210076 0.417571
0.364299 0.355273 0.787792
0.340672 0.305715 0.708959
0.384441 0.320376 0.7416
0.408931 0.301845 0.71992
0.453438 0.278926 0.624607
0.493527 0.23248 0.412907
0.487822 0.233839 0.395085
0.509391 0.213688 0.410001
0.551008 0.306289 0.771512
0.421849 0.191447 0.505899
0.487325 0.228284 0.524491
0.617324 0.353476 0.788644
0.537943 0.357608 0.807166
0.486615 0.359374 0.808543
0.257945 0.282596 0.612073
0.33435 0.305439 0.718446
0.45765 0.262295 0.594738
0.531937 0.301594 0.710143
0.506556 0.235702 0.41853
0.589887 0.328246 0.738857
0.511331 0.213966 0.430234
0.584233 0.35511 0.791858
0.5422 0.322077 0.786204
0.619991 0.342861 0.767272
0.413342 0.371075 0.813483
0.279202 0.313564 0.697237
0.290701 0.302088 0.690327
0.354315 0.317642 0.739284
0.400509 0.254449 0.584698
0.451356 0.222105 0.442171
0.576231 0.319307 0.761931
0.596878 0.331527 0.748217
0.5712 0.310894 0.704639
0.540804 0.285978 0.751498
0.55705 0.161312 0.564932
0.408255 0.360379 0.804652
0.311982 0.25176 0.611395
0.487207 0.285094 0.775673
0.46583 0.251082 0.740552
0.493165 0.260392 0.73994
0.57727 0.346985 0.783844
0.602817 0.349388 0.781921
0.548862 0.222508 0.474283
0.516761 0.19553 0.45311
0.582541 0.284887 0.636819
0.327718 0.212502 0.557724
0.257255 0.284395 0.618716
0.272963 0.26588 0.524756
0.333898 0.299035 0.721336
0.492943 0.276626 0.758456
0.481279 0.274635 0.759048
0.513682 0.226607 0.419715
0.441523 0.193073 0.471805
0.559195 0.261604 0.51933
0.584296 0.335674 0.770128
0.373126 0.224304 0.66647
0.28539 0.29225 0.673616
0.277802 0.300103 0.671505
0.249564 0.286359 0.616156
0.259626 0.262002 0.528817
0.484614 0.264127 0.757781
0.490572 0.254373 0.733735
0.478197 0.238436 0.404005
0.59809 0.35208 0.791389
0.516309 0.215529 0.441369
0.378677 0.263288 0.570746
0.49884 0.152411 0.491851
0.319517 0.287792 0.684637
0.323795 0.283064 0.704338
0.464023 0.3281 0.802103
0.420363 0.275758 0.756403
0.509752 0.259867 0.457163
0.600027 0.337541 0.755383
0.374688 0.180329 0.556632
0.425942 0.268792 0.549064
0.46768 0.262444 0.743303
0.561286 0.288655 0.65315
0.495132 0.244157 0.447148
0.297465 0.256611 0.551899
0.429854 0.247545 0.518328
0.421677 0.2425 0.525272
0.376249 0.245612 0.568608
0.457941 0.217863 0.408604
0.49808 0.263817 0.454635
0.562088 0.321391 0.749283
0.291344 0.254958 0.545842
0.320738 0.257246 0.613851
0.395374 0.245773 0.579791
0.433158 0.222924 0.430378
0.463111 0.221483 0.386104
