9065 0.0145781
0.527743 0.299478 0.468207
0.517167 0.290641 0.430307
0.348925 0.218083 0.503801
0.515574 0.285509 0.423724
0.518888 0.225443 0.659452
0.549356 0.25184 0.657412
0.243874 0.2805 0.589007
0.294966 0.228078 0.553725
0.493773 0.267342 0.455402
0.291352 0.273897 0.661993
0.240483 0.271285 0.479925
0.299683 0.269857 0.361664
0.49773 0.27333 0.456244
0.536743 0.235152 0.458702
0.32225 0.269318 0.685637
0.309971 0.218636 0.453905
0.35765 0.22525 0.596328
0.415631 0.174726 0.404483
0.476865 0.269969 0.581079
0.284334 0.270148 0.382827
0.288117 0.272008 0.366827
0.293103 0.245472 0.39032
0.441624 0.281222 0.491387
0.526154 0.231154 0.470827
0.24578 0.273003 0.439882
0.352961 0.217674 0.456893
0.526519 0.293823 0.483214
0.528361 0.2339 0.486802
0.396405 0.301186 0.235031
0.482164 0.261836 0.41863
0.316377 0.23501 0.521994
0.379185 0.243237 0.495049
0.489534 0.276373 0.395931
0.547156 0.251402 0.564036
0.28376 0.271695 0.413531
0.360468 0.242398 0.521241
0.397579 0.276979 0.530398
0.489044 0.271714 0.395621
0.479926 0.262889 0.601082
0.510725 0.292857 0.498648
0.508424 0.299033 0.260125
0.266311 0.270763 0.392882
0.448496 0.199947 0.32775
0.236885 0.278944 0.560417
0.44829 0.289363 0.46501
0.51864 0.272042 0.421829
0.516737 0.288946 0.421483
0.450022 0.251407 0.623618
0.494666 0.226129 0.53066
0.41426 0.256525 0.59199
0.326732 0.249689 0.656841
0.390187 0.206188 0.625082
0.472375 0.238779 0.26922
0.317898 0.239916 0.399665
0.305039 0.234769 0.53804
0.310867 0.224352 0.528354
0.306391 0.231281 0.595522
0.513058 0.280069 0.547049
0.514903 0.274616 0.424972
0.453011 0.273826 0.579831
0.525557 0.245515 0.515078
0.310463 0.261835 0.645838
0.532061 0.261274 0.466375
0.28286 0.280395 0.664531
0.298289 0.24085 0.548679
0.311966 0.242801 0.567875
0.35391 0.224811 0.51395
0.394376 0.263149 0.523644
0.508607 0.27636 0.459663
0.519104 0.283159 0.437282
0.534309 0.266567 0.4599
0.450312 0.21951 0.668292
0.51376 0.203728 0.449328
0.475992 0.225457 0.543003
0.475179 0.229915 0.694963
0.406293 0.234147 0.680863
0.33962 0.256115 0.677155
0.270192 0.271979 0.41597
0.291136 0.241636 0.558027
0.41164 0.257988 0.510123
0.455964 0.25015 0.626359
0.515003 0.276634 0.47352
0.538784 0.244905 0.677275
0.524301 0.258201 0.484848
0.452343 0.230119 0.687466
0.411222 0.227799 0.658144
0.517004 0.234352 0.694009
0.312359 0.273644 0.684475
0.236256 0.277318 0.538097
0.240425 0.274775 0.539675
0.302792 0.22804 0.54561
0.391422 0.241112 0.436665
0.479358 0.254834 0.446579
