9065 0.0145781
0.514301 0.26585 0.457818
0.475597 0.237435 0.432581
0.396185 0.299985 0.718784
0.466222 0.227952 0.428861
0.564034 0.273498 0.701996
0.577851 0.298705 0.668096
0.282114 0.339401 0.721665
0.323971 0.328805 0.732521
0.467174 0.22284 0.454809
0.344666 0.337088 0.76744
0.256275 0.328631 0.682309
0.246791 0.301124 0.565906
0.474811 0.227064 0.450382
0.466783 0.183389 0.475926
0.427247 0.321725 0.7848
0.314537 0.277025 0.676028
0.487222 0.282501 0.73631
0.344127 0.232781 0.658224
0.516299 0.29761 0.582938
0.24352 0.29549 0.584715
0.241038 0.300371 0.580419
0.262256 0.26818 0.599388
0.473635 0.287267 0.5296
0.460077 0.188518 0.486302
0.268262 0.320939 0.68079
0.364981 0.290261 0.689894
0.521583 0.264897 0.463485
0.478704 0.191126 0.484027
0.272989 0.25034 0.442045
0.427434 0.223631 0.466436
0.353395 0.3101 0.697438
0.432001 0.301528 0.639145
0.422604 0.22941 0.448262
0.554318 0.251247 0.521795
0.244868 0.308819 0.601395
0.417383 0.308064 0.672468
0.458461 0.308681 0.600194
0.418349 0.226506 0.452004
0.528067 0.297153 0.609895
0.513746 0.273166 0.48209
0.394487 0.236359 0.356516
0.229159 0.318186 0.626466
0.312305 0.210421 0.540206
0.269442 0.33689 0.706489
0.468839 0.281427 0.506754
0.457459 0.210713 0.430335
0.467174 0.232444 0.428371
0.52829 0.292993 0.660689
0.486242 0.222192 0.505284
0.49849 0.293378 0.641725
0.452226 0.31443 0.775518
0.510463 0.225358 0.701824
0.344945 0.198025 0.424577
0.291579 0.276379 0.610316
0.34262 0.311711 0.708046
0.352465 0.309517 0.722268
0.387179 0.318878 0.769727
0.531938 0.281885 0.521206
0.459103 0.215236 0.431968
0.505019 0.300088 0.588835
0.51862 0.210319 0.476343
0.427346 0.325336 0.764111
0.498144 0.20149 0.447708
0.330245 0.342856 0.761834
0.33411 0.316275 0.707372
0.38122 0.316041 0.7322
0.409379 0.306272 0.710169
0.46001 0.302407 0.606127
0.485755 0.226467 0.444773
0.478353 0.225241 0.431501
0.499596 0.204202 0.441118
0.555489 0.268303 0.733962
0.403255 0.20356 0.540175
0.484223 0.236939 0.530728
0.598077 0.297904 0.755718
0.523177 0.305731 0.769896
0.473036 0.312836 0.776475
0.240686 0.316687 0.635083
0.328746 0.313626 0.716997
0.46239 0.285117 0.586241
0.531251 0.29333 0.661313
0.500736 0.231336 0.447934
0.591619 0.295441 0.69289
0.503367 0.207471 0.456735
0.57221 0.302128 0.759515
0.542288 0.278678 0.749711
0.614314 0.295184 0.726426
0.377843 0.341293 0.786821
0.270222 0.327251 0.699447
0.281383 0.321285 0.696726
0.348965 0.317511 0.729966
0.401049 0.279512 0.602747
0.440521 0.223205 0.476886
0.577418 0.28197 0.721638
0.598853 0.29576 0.702811
0.574041 0.298718 0.653968
0.546992 0.258133 0.715103
0.545552 0.163148 0.579206
0.375077 0.334927 0.782041
0.304356 0.277493 0.643748
0.497865 0.255367 0.74799
0.478506 0.236558 0.723237
0.503432 0.240816 0.712885
0.570584 0.299926 0.746939
0.594542 0.299004 0.74622
0.548805 0.223027 0.486907
0.50678 0.190773 0.478914
0.587643 0.292025 0.592515
0.31647 0.235956 0.605955
0.241661 0.317984 0.644546
0.25556 0.295401 0.569439
0.329764 0.310112 0.725087
0.503846 0.25098 0.729544
0.493219 0.251309 0.733653
0.50739 0.220332 0.447488
0.423598 0.197886 0.507654
0.564146 0.275384 0.515009
0.582695 0.291202 0.73048
0.383289 0.22863 0.677598
0.277367 0.309117 0.683691
0.26652 0.323176 0.679493
0.234475 0.324336 0.645026
0.244371 0.288463 0.572881
0.49717 0.240395 0.732173
0.500466 0.237095 0.708423
0.469796 0.232442 0.440623
0.582904 0.300527 0.762067
0.509981 0.210657 0.464545
0.37677 0.290515 0.595015
0.477979 0.154256 0.528432
0.313276 0.304582 0.69414
0.322349 0.298299 0.717128
0.46383 0.293254 0.776664
0.43171 0.261003 0.744854
0.506689 0.267879 0.476633
0.600761 0.297334 0.710997
0.358539 0.197901 0.595586
0.42858 0.295804 0.559093
0.480055 0.246876 0.724063
0.56095 0.296016 0.607661
0.491818 0.246047 0.471463
0.283674 0.285816 0.594129
0.430267 0.266841 0.541085
0.420712 0.262768 0.550055
0.372815 0.272666 0.599801
0.444218 0.211482 0.448063
0.4919 0.273169 0.477985
0.562937 0.289921 0.704876
0.277306 0.284218 0.589994
0.313643 0.283387 0.64354
0.394067 0.271233 0.603345
0.420981 0.223836 0.471913
0.449266 0.210728 0.427689
0.50392 0.261922 0.461186
0.554039 0.250262 0.522524
0.542102 0.223511 0.493101
0.472897 0.217882 0.49482
0.502933 0.301072 0.675316
0.358086 0.234879 0.663749
0.249024 0.301509 0.595122
0.342022 0.307156 0.715866
0.37929 0.309981 0.683556
0.422181 0.295671 0.650628
0.417232 0.220055 0.475331
0.461785 0.275955 0.486225
0.52403 0.302017 0.636301
0.531065 0.257159 0.573286
0.429854 0.218802 0.5085
0.498646 0.309194 0.711566
0.465604 0.226816 0.658212
0.495232 0.287708 0.608278
0.267922 0.295286 0.574122
0.389414 0.300657 0.653887
0.423546 0.294823 0.637417
0.407367 0.304364 0.699056
0.454661 0.272633 0.486829
0.461312 0.219245 0.438751
0.520523 0.274705 0.604362
0.531309 0.294462 0.690267
0.414017 0.216229 0.526889
0.515136 0.305946 0.712322
0.497174 0.297983 0.743635
0.514959 0.30298 0.739297
0.641249 0.260645 0.57908
0.256094 0.29054 0.577987
0.358632 0.314597 0.695131
0.4083 0.318533 0.716066
0.43776 0.262417 0.552382
0.450655 0.299787 0.608557
0.364625 0.332368 0.75309
0.526359 0.269595 0.674914
0.535786 0.29482 0.705899
0.431731 0.319339 0.773331
0.52114 0.302188 0.654974
0.461332 0.241267 0.692102
0.452647 0.229278 0.657354
0.533404 0.301128 0.72439
0.295791 0.340481 0.735052
0.255515 0.320721 0.63285
0.355103 0.309394 0.710404
0.405466 0.31791 0.738501
0.367499 0.276072 0.601649
0.458469 0.273317 0.556319
0.376604 0.300264 0.591852
0.469953 0.215562 0.43977
0.277539 0.316355 0.679363
0.527361 0.298648 0.674871
0.43409 0.315679 0.775876
0.458684 0.308567 0.774204
0.460159 0.231574 0.679496
0.558857 0.278572 0.573587
0.524194 0.190184 0.446389
0.27751 0.282698 0.586691
0.373615 0.317039 0.699635
0.39727 0.315392 0.712097
0.368933 0.296011 0.723594
0.416043 0.274762 0.580542
0.368826 0.299658 0.61558
0.542467 0.256184 0.738066
0.261007 0.301067 0.629525
0.370603 0.328261 0.764196
0.486578 0.214441 0.433503
0.537752 0.241514 0.700608
0.532462 0.268351 0.505293
0.426325 0.204243 0.513953
0.464217 0.212417 0.629971
0.258631 0.32707 0.661797
0.258994 0.320785 0.66432
0.280879 0.303295 0.569267
0.404471 0.314383 0.707279
0.387992 0.290502 0.642519
