9065 0.0145781
0.51777 0.28054 0.394525
0.4678 0.252258 0.371844
0.44436 0.248405 0.670808
0.454818 0.242812 0.370366
0.604511 0.244324 0.628281
0.611792 0.28164 0.592259
0.30356 0.27915 0.686155
0.354496 0.265836 0.685249
0.454535 0.231398 0.396073
0.363608 0.267248 0.712483
0.283381 0.2804 0.646112
0.254333 0.28226 0.527957
0.463817 0.237037 0.388845
0.443588 0.191475 0.427922
0.464052 0.254287 0.731606
0.34212 0.239782 0.649097
0.543146 0.242871 0.673279
0.373855 0.203619 0.630413
0.5419 0.293919 0.504054
0.254561 0.272681 0.55231
0.251902 0.277407 0.548535
0.276034 0.24498 0.571625
0.491634 0.282152 0.455843
0.437934 0.195957 0.43818
0.292773 0.276059 0.643435
0.40658 0.245468 0.650067
0.523989 0.279105 0.398619
0.459027 0.196544 0.430446
0.266272 0.275466 0.392537
0.417446 0.234412 0.41687
0.393991 0.260744 0.651093
0.480558 0.275592 0.574115
0.413133 0.243556 0.397404
0.555182 0.251392 0.44805
0.262567 0.281121 0.575843
0.466758 0.268488 0.613669
0.493218 0.290849 0.539237
0.408312 0.240373 0.40312
0.556109 0.289979 0.536045
0.517894 0.284241 0.41278
0.368238 0.269577 0.327986
0.255392 0.283088 0.624582
0.307915 0.212271 0.517405
0.290561 0.281211 0.671762
0.484129 0.284856 0.439649
0.441058 0.224709 0.380004
0.457109 0.247604 0.369248
0.567219 0.276896 0.586461
0.479047 0.222339 0.440283
0.537441 0.274384 0.567229
0.496787 0.253734 0.723354
0.550967 0.193324 0.637847
0.324692 0.217779 0.399953
0.308401 0.252128 0.580843
0.380205 0.260125 0.663256
0.388667 0.256764 0.677654
0.418142 0.248559 0.717604
0.542953 0.2897 0.446676
0.443898 0.228867 0.378813
0.532953 0.293481 0.51272
0.50678 0.213445 0.411654
0.47287 0.258253 0.709258
0.481063 0.211174 0.388237
0.350075 0.270284 0.717299
0.370644 0.264402 0.662387
0.422947 0.256047 0.681133
0.462766 0.258815 0.657879
0.49548 0.283394 0.54043
0.474762 0.238151 0.381835
0.466621 0.239692 0.370929
0.482697 0.215206 0.38095
0.601531 0.233873 0.66787
0.390672 0.207988 0.50084
0.485284 0.233447 0.462219
0.633085 0.260451 0.684201
0.57626 0.254436 0.712574
0.519336 0.253382 0.72627
0.264888 0.278802 0.616968
0.360893 0.26275 0.676508
0.49175 0.271394 0.518646
0.569521 0.276649 0.586967
0.491065 0.242435 0.381851
0.626241 0.27656 0.610619
0.488718 0.215084 0.394593
0.613742 0.261818 0.685348
0.593323 0.240632 0.688462
0.641138 0.270111 0.644236
0.396965 0.26271 0.734558
0.29557 0.279278 0.655498
0.30711 0.273472 0.655266
0.384152 0.263357 0.680488
0.431524 0.260502 0.554094
0.430679 0.231087 0.423403
0.615816 0.251714 0.64645
0.631235 0.273851 0.61664
0.604906 0.2838 0.579737
0.592132 0.225157 0.646881
0.53117 0.153662 0.525326
0.383578 0.264073 0.728963
0.329795 0.246021 0.615654
0.555536 0.214179 0.690648
0.53282 0.200311 0.668116
0.552422 0.206994 0.651049
0.610726 0.263447 0.669292
0.628314 0.262319 0.667365
0.541682 0.224343 0.419721
0.48964 0.194283 0.421151
0.610011 0.288293 0.517888
0.331475 0.21907 0.582571
0.26893 0.275507 0.620215
0.263866 0.277198 0.528349
0.356361 0.257525 0.686475
0.558107 0.214054 0.669189
0.549405 0.213092 0.675759
0.495544 0.230377 0.381875
0.404934 0.205594 0.465544
0.567673 0.284521 0.442729
0.61964 0.259777 0.651831
0.4227 0.195149 0.63952
0.296296 0.266009 0.649207
0.292103 0.279201 0.642914
0.263337 0.285051 0.642092
0.253365 0.269975 0.537868
0.551681 0.202962 0.673692
0.547778 0.203895 0.64688
0.460426 0.244989 0.380065
0.622241 0.261044 0.689787
0.497076 0.216484 0.400744
0.405539 0.272136 0.548582
0.451688 0.156076 0.485831
0.341346 0.259062 0.657174
0.337577 0.255324 0.682804
0.517494 0.238479 0.72686
0.489667 0.213839 0.698053
0.51173 0.280271 0.408141
0.631228 0.273054 0.623578
0.364474 0.189198 0.567031
0.459957 0.285062 0.497719
0.535462 0.210243 0.668281
0.583686 0.290946 0.531031
0.488714 0.252766 0.402333
0.296093 0.263569 0.559422
0.44612 0.261277 0.482557
0.435924 0.256264 0.495068
0.398739 0.256717 0.559225
0.429999 0.224164 0.399856
0.500456 0.284379 0.410947
0.601761 0.26386 0.628066
0.287955 0.262915 0.555644
0.340544 0.252121 0.612374
0.421734 0.253274 0.557997
0.410965 0.234296 0.424052
0.433548 0.226193 0.377903
0.506224 0.274812 0.395348
0.55499 0.250127 0.448813
0.535658 0.224053 0.424879
0.462345 0.220412 0.434475
0.548168 0.275928 0.599038
0.391343 0.203583 0.631561
0.263236 0.277061 0.565567
0.376921 0.254383 0.673636
0.424143 0.26605 0.632483
0.467237 0.266693 0.593278
0.405907 0.230626 0.429693
0.472051 0.281444 0.425383
0.559719 0.289138 0.562533
0.543188 0.251868 0.495356
0.419773 0.224462 0.460071
0.550364 0.273669 0.628928
0.496249 0.203814 0.603327
0.526192 0.272452 0.53248
0.278215 0.277621 0.530109
0.431544 0.265709 0.603619
0.465555 0.268985 0.578038
0.459088 0.257835 0.646388
0.462664 0.27828 0.426063
0.447251 0.231234 0.383637
0.543649 0.264399 0.526277
0.575154 0.267017 0.6149
0.405623 0.221964 0.483481
0.565882 0.272196 0.632978
0.549946 0.254843 0.675648
0.563076 0.261811 0.666921
0.646869 0.254404 0.510611
0.265032 0.2702 0.540782
0.40107 0.264602 0.645789
0.4611 0.26717 0.659814
0.453632 0.255277 0.492295
0.487867 0.290704 0.547498
0.391519 0.263815 0.701845
0.566377 0.243334 0.600222
0.582032 0.264926 0.629926
0.476953 0.252651 0.71757
0.562173 0.285444 0.580795
0.508735 0.209591 0.639236
0.484715 0.206284 0.605966
0.582109 0.264009 0.64818
0.319542 0.275439 0.697433
0.280724 0.280404 0.601919
0.394663 0.258813 0.665051
0.452375 0.261242 0.684018
0.394139 0.259491 0.561601
0.478701 0.265877 0.489137
0.405401 0.280353 0.541183
0.454454 0.227281 0.383356
0.302774 0.269694 0.639587
0.569986 0.27494 0.600878
0.479776 0.250415 0.721594
0.507358 0.249665 0.721453
0.50109 0.203237 0.627273
0.569834 0.280342 0.49649
0.505941 0.197965 0.389512
0.287428 0.262563 0.552163
0.419184 0.266362 0.646522
0.447725 0.262845 0.65651
0.408583 0.242074 0.68073
0.441731 0.260473 0.526769
0.403428 0.279903 0.568361
0.592423 0.220674 0.67517
0.280334 0.264774 0.598963
0.391893 0.259591 0.713779
0.471494 0.227825 0.373147
0.578814 0.21058 0.631504
0.534952 0.273429 0.431794
0.410742 0.210713 0.469862
0.478542 0.19705 0.576767
0.288013 0.281844 0.626501
0.286488 0.274689 0.629023
0.290377 0.283203 0.519422
0.456135 0.264955 0.651784
0.427519 0.261031 0.595124
0.43274 0.260873 0.536112
0.510268 0.240606 0.387369
0.513434 0.274958 0.408843
0.523746 0.294777 0.522558
0.558361 0.281617 0.597023
0.541153 0.281826 0.441281
0.544851 0.253822 0.492708
0.542654 0.278501 0.471338
0.512729 0.176611 0.60891
0.291129 0.281662 0.630161
0.280533 0.282847 0.663782
0.39071 0.253211 0.647724
0.347845 0.246635 0.660356
0.420416 0.246067 0.659798
0.457695 0.268152 0.559253
0.435453 0.27013 0.542183
0.580884 0.273966 0.632448
0.557279 0.266415 0.558224
0.570889 0.28967 0.445435
0.473123 0.279554 0.476336
0.512467 0.284628 0.402641
0.320861 0.284184 0.584392
0.498627 0.217495 0.534423
0.28563 0.279726 0.6415
0.27114 0.283604 0.652236
0.368476 0.251776 0.631895
0.39418 0.261544 0.6817
0.53032 0.244835 0.691033
0.474674 0.264456 0.635983
0.431071 0.256451 0.516917
0.440403 0.281127 0.508498
0.534806 0.288622 0.565526
0.483239 0.215899 0.389258
0.602647 0.264883 0.660556
0.648248 0.27217 0.633374
0.592297 0.164213 0.523115
0.477477 0.257211 0.2641
0.434632 0.217606 0.441131
0.260354 0.279491 0.613102
0.253416 0.279102 0.561587
0.395279 0.262944 0.677845
0.374915 0.257847 0.682846
0.558415 0.208577 0.670709
0.411011 0.276685 0.63523
0.371628 0.267579 0.589112
0.478557 0.234517 0.371663
0.532244 0.296635 0.489928
0.591417 0.191065 0.366195
0.361733 0.196845 0.418528
0.47281 0.209755 0.309022
0.312309 0.280506 0.53045
0.28904 0.282603 0.515564
