9065 0.0145781
0.555809 0.303519 0.328669
0.521097 0.287929 0.309103
0.381457 0.237765 0.610374
0.513488 0.278816 0.309453
0.57139 0.234913 0.64839
0.597918 0.257571 0.617047
0.289897 0.262227 0.645552
0.321502 0.248681 0.650793
0.510866 0.257164 0.344655
0.367433 0.259726 0.710354
0.252447 0.260839 0.562606
0.266278 0.274344 0.419777
0.517966 0.264579 0.339086
0.518644 0.21071 0.372149
0.423741 0.251229 0.726633
0.310789 0.222664 0.551731
0.466476 0.228306 0.668265
0.347749 0.188743 0.535316
0.540144 0.259841 0.502949
0.261962 0.266173 0.443902
0.259259 0.271645 0.437948
0.279901 0.235219 0.453675
0.49134 0.271155 0.413755
0.510767 0.209601 0.384052
0.267999 0.254593 0.573997
0.356928 0.230337 0.570075
0.561559 0.297808 0.338714
0.526031 0.214011 0.387526
0.306445 0.302174 0.289605
0.47246 0.24809 0.346222
0.34765 0.243301 0.582778
0.431677 0.244458 0.520799
0.468956 0.264365 0.320676
0.586525 0.253574 0.438907
0.263561 0.269485 0.467323
0.418121 0.24629 0.558341
0.461707 0.258472 0.494642
0.465119 0.259053 0.324766
0.547674 0.254445 0.538381
0.552904 0.293783 0.358566
0.454247 0.327842 0.223715
0.244822 0.265396 0.474601
0.355868 0.199921 0.393838
0.278307 0.259494 0.62401
0.490363 0.280643 0.379202
0.507848 0.258605 0.317023
0.514004 0.284358 0.306082
0.537988 0.245435 0.599976
0.521959 0.231015 0.416607
0.507382 0.243361 0.570997
0.441907 0.245852 0.712808
0.501053 0.194619 0.653937
0.403389 0.247084 0.278548
0.307061 0.237748 0.462927
0.336871 0.246787 0.602655
0.342128 0.243556 0.622709
0.383782 0.24457 0.695376
0.566846 0.275435 0.420739
0.508265 0.26259 0.317813
0.527158 0.25745 0.50747
0.556437 0.237254 0.387027
0.420954 0.250442 0.690787
0.543454 0.243658 0.346838
0.343783 0.264462 0.70617
0.33045 0.248761 0.603542
0.36891 0.249243 0.632356
0.398214 0.239467 0.602442
0.463104 0.250764 0.499467
0.529478 0.268354 0.33425
0.524868 0.275109 0.316377
0.545282 0.250124 0.338582
0.550436 0.228916 0.685582
0.453204 0.191084 0.4302
0.513355 0.231329 0.445013
0.615725 0.26318 0.721631
0.52964 0.251741 0.7267
0.461593 0.248538 0.719229
0.253674 0.263374 0.498417
0.322749 0.24511 0.619244
0.472543 0.245737 0.48082
0.54131 0.246082 0.601356
0.54265 0.27205 0.338328
0.609091 0.257573 0.651993
0.545731 0.244302 0.358918
0.585451 0.258445 0.718871
0.536622 0.233215 0.699786
0.628649 0.263923 0.695447
