9065 0.0145781
0.330567 0.320409 0.640605
0.330779 0.311434 0.615809
0.353454 0.227681 0.449577
0.338053 0.306605 0.611288
0.41589 0.313037 0.759726
0.460974 0.341574 0.783373
0.165191 0.455615 0.408865
0.270617 0.240066 0.457094
0.358254 0.271027 0.604477
0.185056 0.388825 0.604129
0.181142 0.436927 0.370551
0.241737 0.313508 0.36484
0.345052 0.279363 0.607065
0.449663 0.284037 0.67678
0.161598 0.446752 0.428932
0.245136 0.280416 0.407528
0.363891 0.189665 0.478401
0.480689 0.183258 0.352977
0.282834 0.335921 0.661583
0.217144 0.351437 0.367441
0.229888 0.330175 0.358927
0.257536 0.275054 0.388303
0.284043 0.298844 0.592327
0.449468 0.277558 0.678913
0.189012 0.419581 0.361397
0.358363 0.233668 0.447427
0.321194 0.322807 0.646545
0.448537 0.281261 0.689572
0.404248 0.235249 0.300772
0.346361 0.286719 0.581965
0.268377 0.25476 0.47277
0.331685 0.232767 0.48132
0.336664 0.301171 0.576462
0.442181 0.309849 0.737033
0.191856 0.383103 0.399616
0.326978 0.228045 0.478127
0.292062 0.270469 0.580339
0.345514 0.297374 0.577679
0.289184 0.330742 0.675005
0.309008 0.319768 0.641044
0.464247 0.239982 0.430095
0.208404 0.362136 0.375911
0.472296 0.203167 0.323753
0.166005 0.436201 0.42174
0.271013 0.315925 0.582585
0.361699 0.297977 0.617187
0.338968 0.308391 0.609504
0.274479 0.332027 0.674739
0.44684 0.261602 0.702284
0.355656 0.238993 0.623935
0.303487 0.246651 0.638809
0.403011 0.180315 0.58605
0.469948 0.217096 0.30367
0.241436 0.297683 0.40301
0.274437 0.245137 0.468276
0.258671 0.261038 0.451935
0.330136 0.196457 0.478209
0.307918 0.325607 0.665434
0.351537 0.298695 0.614414
0.278352 0.333239 0.655836
0.404303 0.287093 0.695023
0.235174 0.331339 0.646823
0.38404 0.287666 0.656606
0.16717 0.403344 0.548083
0.295537 0.229291 0.476831
0.325106 0.208848 0.482112
0.348916 0.226365 0.457009
0.326056 0.243047 0.54823
0.349956 0.282603 0.618746
0.338363 0.304766 0.62105
0.377252 0.291475 0.651821
0.318873 0.354394 0.751182
0.463105 0.254167 0.638507
0.441681 0.247347 0.693938
0.394934 0.355035 0.787171
0.273567 0.375241 0.735593
0.214236 0.386467 0.667018
0.195638 0.394284 0.37335
0.308457 0.215811 0.477379
0.338911 0.239151 0.540649
0.268101 0.345387 0.678458
0.351157 0.285515 0.633562
