9065 0.0145781
0.505722 0.276613 0.420243
0.473024 0.249714 0.392476
0.414414 0.29043 0.717498
0.464887 0.239913 0.389587
0.556425 0.282618 0.714322
0.564326 0.306479 0.682767
0.310997 0.302724 0.718263
0.352117 0.305625 0.731608
0.466287 0.230296 0.419853
0.383687 0.317203 0.773401
0.27709 0.28976 0.666359
0.259443 0.274756 0.534732
0.47272 0.235623 0.414578
0.467297 0.186737 0.447641
0.462939 0.328559 0.798846
0.328824 0.256201 0.660616
0.496628 0.290687 0.745411
0.354051 0.21897 0.642339
0.514171 0.290777 0.575743
0.255546 0.270991 0.553679
0.252008 0.276111 0.548705
0.275886 0.245825 0.571635
0.474858 0.279353 0.501733
0.461512 0.190791 0.458458
0.288359 0.286436 0.666876
0.381122 0.275957 0.68157
0.511451 0.274307 0.427481
0.477812 0.19386 0.456884
0.284763 0.252827 0.396368
0.431422 0.227533 0.430673
0.37372 0.293524 0.690777
0.443708 0.292809 0.632042
0.426873 0.235947 0.40901
0.542581 0.250093 0.50127
0.259554 0.278912 0.572172
0.433313 0.297433 0.669227
0.46035 0.296407 0.593102
0.423 0.232088 0.413491
0.523696 0.293952 0.612002
0.507147 0.28143 0.447859
0.404051 0.261687 0.310612
0.245216 0.282367 0.598798
0.324268 0.20043 0.509563
0.294786 0.298196 0.698889
0.470119 0.278843 0.471526
0.457342 0.221158 0.393682
0.465726 0.244826 0.388242
0.526809 0.297555 0.670374
0.484284 0.223037 0.479395
0.501201 0.292654 0.645939
0.480549 0.327127 0.789201
0.509818 0.226634 0.703989
0.353984 0.206644 0.382253
0.306498 0.254864 0.585113
0.364298 0.292594 0.702345
0.373888 0.292463 0.718833
0.419399 0.309984 0.775146
0.523397 0.282253 0.496183
0.458776 0.225708 0.394889
0.504939 0.292317 0.583677
0.511392 0.214489 0.449357
0.460081 0.327454 0.774892
0.493092 0.209152 0.416555
0.368979 0.317375 0.767214
0.357199 0.295165 0.701576
0.404482 0.303538 0.732075
0.427946 0.298046 0.710924
0.462628 0.292376 0.600131
0.481945 0.236088 0.409007
0.475288 0.236852 0.39374
0.494029 0.212901 0.408973
0.551041 0.279655 0.745984
0.410691 0.198099 0.515373
0.483074 0.234528 0.507951
0.586976 0.31707 0.773786
0.530996 0.332185 0.787269
0.497276 0.331735 0.793043
0.256797 0.282223 0.610455
0.351561 0.291601 0.712424
0.464958 0.275592 0.573319
0.529248 0.298244 0.671379
0.494484 0.240879 0.412787
0.575196 0.30833 0.709595
0.497672 0.21421 0.426414
0.564332 0.326743 0.776404
0.542034 0.293906 0.763162
0.596798 0.310295 0.74448
0.422777 0.32922 0.795368
0.292969 0.29224 0.689895
0.304378 0.288561 0.686015
0.372773 0.299858 0.728512
0.411178 0.267414 0.585006
0.443352 0.226247 0.4434
0.567791 0.295016 0.736916
0.58143 0.307745 0.720553
0.560584 0.302712 0.666097
0.542858 0.265936 0.724543
0.541847 0.159924 0.566485
0.416799 0.3218 0.787243
0.31936 0.255718 0.623935
0.50235 0.261168 0.754059
0.481855 0.236754 0.724135
0.504345 0.243474 0.716454
0.562593 0.321417 0.764313
0.581434 0.316893 0.763308
0.537144 0.22535 0.462466
0.502027 0.194096 0.452774
0.570011 0.286889 0.590878
0.328377 0.220091 0.581806
0.258368 0.282681 0.619726
0.270172 0.269927 0.538616
0.352175 0.288575 0.721318
0.505989 0.255714 0.734948
0.496766 0.255101 0.738129
0.500313 0.229084 0.414547
0.429 0.196589 0.480011
0.549585 0.275256 0.492184
0.572088 0.308066 0.747257
0.390095 0.219376 0.666671
0.296461 0.280176 0.670062
0.286581 0.287433 0.664894
0.250989 0.28661 0.619089
0.256289 0.266074 0.542002
0.499398 0.243388 0.735869
0.501367 0.238913 0.711085
0.468194 0.242732 0.402228
0.573326 0.320843 0.777307
0.503494 0.216474 0.435323
0.389744 0.275105 0.574186
0.479256 0.153063 0.506665
0.333432 0.280883 0.683594
0.341376 0.276414 0.709771
0.483183 0.302435 0.786355
0.442897 0.257444 0.744408
0.501031 0.276229 0.441173
0.584024 0.310781 0.729321
0.368012 0.187795 0.574219
0.435969 0.285333 0.536184
0.484216 0.248252 0.726234
0.550892 0.29322 0.607752
0.487882 0.252562 0.436815
0.299715 0.263127 0.566603
0.435058 0.25918 0.513894
0.426527 0.254313 0.524122
0.384329 0.258292 0.578237
0.446097 0.218771 0.412603
0.490953 0.281177 0.440695
0.554877 0.303577 0.720673
0.292996 0.261272 0.561772
0.329271 0.261844 0.624362
0.404264 0.258847 0.584405
0.425669 0.226565 0.436516
0.450133 0.2213 0.390401
0.497629 0.271957 0.42352
0.542434 0.249032 0.5022
0.531751 0.225478 0.4691
0.472398 0.219694 0.4667
0.507649 0.306514 0.686413
0.367156 0.223312 0.650877
0.263116 0.273551 0.565754
0.362928 0.288088 0.71086
0.397156 0.296203 0.677952
0.434785 0.285901 0.643815
0.422399 0.222087 0.440845
0.463786 0.278453 0.446892
0.521427 0.302263 0.644081
0.525046 0.252521 0.562766
0.434405 0.21728 0.479607
0.510078 0.322188 0.726401
0.468939 0.222532 0.652739
0.496142 0.282197 0.605189
0.28514 0.27025 0.54401
0.404857 0.286849 0.643145
0.434973 0.285006 0.62828
0.42452 0.294857 0.698021
0.457173 0.274663 0.447661
0.460817 0.228915 0.401949
0.517083 0.270733 0.601035
0.530753 0.305054 0.704298
0.420356 0.212031 0.500095
0.520993 0.322728 0.728272
0.509189 0.313365 0.757579
0.522816 0.323097 0.755846
0.619748 0.249823 0.574656
0.2702 0.265902 0.547808
0.378962 0.298996 0.689089
0.429823 0.310158 0.719148
0.441933 0.254844 0.528464
0.453671 0.291941 0.600953
0.396041 0.31482 0.75489
0.524825 0.273165 0.681456
0.535357 0.309049 0.721065
0.463625 0.324075 0.78434
0.521183 0.306801 0.664851
0.466018 0.238704 0.689923
0.457147 0.223975 0.650459
0.534941 0.318979 0.741438
0.329652 0.309232 0.737535
0.274321 0.286526 0.609806
0.375844 0.292983 0.705405
0.430768 0.311521 0.742491
0.379589 0.260977 0.57998
0.460464 0.265542 0.535048
0.390742 0.283885 0.571609
0.468381 0.225046 0.404152
0.298866 0.284707 0.664947
0.527031 0.30643 0.68775
0.464827 0.321186 0.787009
0.483847 0.321114 0.78736
0.464193 0.227945 0.675487
0.547947 0.27339 0.56648
0.515914 0.196642 0.417602
0.293094 0.260183 0.558036
0.393752 0.303724 0.696159
0.417329 0.305026 0.712489
0.387176 0.282487 0.719842
0.423463 0.264019 0.560166
0.383951 0.282964 0.597417
0.540091 0.265004 0.747655
0.277676 0.27154 0.605626
0.403492 0.314182 0.767763
0.482486 0.224991 0.398267
0.534235 0.245599 0.706619
0.522612 0.270057 0.478006
0.431498 0.202294 0.486871
0.467587 0.207201 0.62069
0.278042 0.289123 0.64017
0.278319 0.284331 0.643475
0.300612 0.282493 0.536275
0.423749 0.304613 0.708196
0.401867 0.276956 0.629244
0.414623 0.265399 0.566472
0.509436 0.240564 0.424265
0.50368 0.272525 0.444288
0.493154 0.294019 0.591712
0.51673 0.310399 0.685511
0.52473 0.27661 0.488966
0.526848 0.253578 0.55969
0.52492 0.272986 0.532302
0.490565 0.200372 0.663607
0.282523 0.290951 0.645378
0.281677 0.296163 0.682205
0.369264 0.281952 0.679319
0.337285 0.265814 0.678242
0.392994 0.281744 0.697746
0.430143 0.280168 0.603727
0.414009 0.276914 0.577545
0.534213 0.318658 0.725195
0.522741 0.280586 0.638636
0.55183 0.279413 0.49597
0.453324 0.276162 0.514912
0.500145 0.279614 0.429844
0.313329 0.290916 0.609101
0.48706 0.225108 0.590931
0.276851 0.288429 0.65802
0.26239 0.286723 0.640472
0.3506 0.27183 0.653177
0.382241 0.302045 0.729692
0.488873 0.300528 0.759609
0.438053 0.296911 0.6938
0.41827 0.25678 0.545186
0.420749 0.283044 0.541571
0.497732 0.304609 0.643442
0.493589 0.214407 0.419129
0.55647 0.319399 0.755378
0.601713 0.306803 0.734903
0.589875 0.170805 0.574236
0.489774 0.260132 0.261876
0.451907 0.211674 0.462838
0.252468 0.285884 0.598431
0.251684 0.279187 0.559095
0.382214 0.30236 0.7262
0.365964 0.295987 0.726773
0.506141 0.249691 0.735823
0.38383 0.310153 0.684448
0.358068 0.277003 0.611165
0.486602 0.231417 0.397822
0.507221 0.289771 0.55838
0.589728 0.181886 0.388663
0.394056 0.184518 0.414936
0.489343 0.203452 0.316479
0.313164 0.283607 0.547113
0.300417 0.280856 0.532949
0.381968 0.305403 0.740447
0.39087 0.304402 0.751746
0.503351 0.248177 0.72029
0.36669 0.290769 0.570744
0.398248 0.301923 0.614464
0.504638 0.250782 0.427119
0.29376 0.259978 0.617658
0.617728 0.184888 0.408223
0.387747 0.245589 0.696352
0.341489 0.219882 0.606472
0.284016 0.261848 0.546678
0.312757 0.253825 0.604456
0.499383 0.280624 0.763029
0.489689 0.226284 0.714501
0.411476 0.284502 0.625277
0.381641 0.278375 0.601108
0.488417 0.304416 0.768147
0.506021 0.150529 0.50816
0.429295 0.236431 0.713885
0.359091 0.308978 0.73648
0.471203 0.263737 0.742253
0.510163 0.264332 0.428544
0.397393 0.284281 0.630694
0.470467 0.152909 0.530998
0.316984 0.209176 0.549875
0.31319 0.258257 0.653766
0.330052 0.291274 0.607097
0.478264 0.278639 0.455028
0.472209 0.271532 0.417124
0.538389 0.289101 0.599314
0.536676 0.265748 0.691522
0.419626 0.231552 0.545209
0.440898 0.272881 0.526448
0.485233 0.27875 0.479196
0.465198 0.25885 0.394907
0.473076 0.261889 0.39412
0.553239 0.288871 0.583113
0.542078 0.280114 0.69786
0.497722 0.294874 0.597289
0.483675 0.234184 0.56237
0.585251 0.299847 0.733838
0.313652 0.263751 0.573269
0.468741 0.29261 0.576795
0.474902 0.281358 0.479405
0.475658 0.272155 0.412167
0.462544 0.246648 0.388622
0.544939 0.255807 0.486036
0.504205 0.300259 0.625228
0.512801 0.232019 0.516089
0.511794 0.281441 0.690205
0.492169 0.275672 0.601766
0.554829 0.259891 0.712954
0.262725 0.267684 0.567567
0.279568 0.271895 0.555108
0.327244 0.264543 0.588476
0.403104 0.267109 0.553309
0.462676 0.277026 0.42458
0.444968 0.230912 0.387121
0.514839 0.300573 0.626892
0.496366 0.286346 0.534092
0.515792 0.309596 0.666761
0.470193 0.220171 0.466361
0.515157 0.296805 0.754708
0.514761 0.284567 0.701349
0.51381 0.278167 0.49673
0.481702 0.233562 0.544255
0.531207 0.328741 0.763651
0.26752 0.262659 0.558938
0.365998 0.270418 0.582565
0.375987 0.254995 0.567959
0.463235 0.278154 0.4091
0.427085 0.226408 0.403793
0.499229 0.330913 0.764963
0.531095 0.30027 0.694394
0.518605 0.3132 0.690762
0.504648 0.31553 0.767024
0.47015 0.21512 0.658028
0.521546 0.277049 0.723481
0.530351 0.309602 0.738382
0.520775 0.268808 0.536735
0.474459 0.262113 0.396552
