9065 0.0145781
0.495389 0.274637 0.549679
0.487197 0.264678 0.492839
0.336292 0.224204 0.542024
0.486957 0.260569 0.483338
0.486798 0.304297 0.763966
0.507452 0.331339 0.764821
0.243155 0.30203 0.631124
0.290983 0.241697 0.595947
0.465464 0.251597 0.523551
0.305641 0.305208 0.713218
0.228663 0.290651 0.523464
0.27609 0.268293 0.403201
0.468356 0.256045 0.525952
0.513303 0.224916 0.525453
0.349442 0.322187 0.758484
0.293397 0.225313 0.489026
0.354073 0.246512 0.652284
0.410671 0.169316 0.430462
0.453551 0.298781 0.682454
0.26233 0.273845 0.425248
0.264611 0.272581 0.408356
0.272359 0.248022 0.431324
0.411782 0.275413 0.566514
0.502941 0.223804 0.539925
0.224414 0.292523 0.478802
0.338002 0.219101 0.491872
0.494141 0.274607 0.571275
0.503979 0.22883 0.561233
0.429175 0.271367 0.245787
0.458283 0.244151 0.472571
0.305001 0.24681 0.56727
0.359322 0.245525 0.546533
0.466506 0.254004 0.443334
0.517823 0.268762 0.661817
0.261044 0.278456 0.457801
0.344963 0.249865 0.57385
0.375251 0.284574 0.605651
0.466754 0.250493 0.443018
0.458048 0.305859 0.706186
0.478315 0.281388 0.590453
0.516838 0.294239 0.25773
0.2472 0.276947 0.435366
0.444943 0.188384 0.350717
0.229292 0.301595 0.598638
0.417022 0.272121 0.532775
0.492274 0.250323 0.480724
0.487955 0.262815 0.48025
0.436319 0.306162 0.726477
0.472913 0.232222 0.610567
0.399706 0.285559 0.675973
0.340577 0.288827 0.722025
0.384866 0.242902 0.690604
0.471775 0.224516 0.28622
0.296831 0.240594 0.438437
0.297735 0.247809 0.58306
0.301763 0.235731 0.568255
0.308088 0.250739 0.643209
0.483032 0.291729 0.649906
0.487752 0.252731 0.484901
0.432424 0.298805 0.676153
0.498726 0.245776 0.600737
0.320449 0.29536 0.704195
0.503866 0.247013 0.541753
0.299249 0.31064 0.713052
0.293429 0.255199 0.59651
0.309418 0.259812 0.619427
0.341049 0.231704 0.556505
0.373768 0.269413 0.591822
0.478415 0.258356 0.532401
0.489386 0.259821 0.502681
0.505636 0.249738 0.533997
0.440987 0.315652 0.776749
0.497474 0.198307 0.503438
0.455598 0.235368 0.622202
0.450182 0.377433 0.812123
0.419859 0.351242 0.797717
0.365195 0.31584 0.760129
0.247895 0.280525 0.459966
0.288541 0.256845 0.605902
0.388452 0.260344 0.576784
0.441338 0.308578 0.730904
0.484135 0.260846 0.55272
0.494268 0.346124 0.785077
0.495901 0.248826 0.565512
0.440758 0.370803 0.805858
0.41419 0.302864 0.758373
0.475279 0.361446 0.80358
0.338181 0.317573 0.74925
0.224086 0.300759 0.577132
