9065 0.0145781
0.500942 0.260064 0.411752
0.450528 0.24198 0.385985
0.45157 0.286745 0.731276
0.43872 0.234557 0.384655
0.599386 0.268318 0.689188
0.606863 0.291165 0.662131
0.333303 0.320235 0.749718
0.374196 0.307427 0.74575
0.440253 0.222998 0.414285
0.38783 0.321937 0.775508
0.308065 0.297178 0.6998
0.258956 0.283237 0.559982
0.448473 0.227553 0.405995
0.432502 0.187805 0.449623
0.474917 0.324291 0.794137
0.35511 0.263176 0.697868
0.542557 0.283425 0.735214
0.380319 0.222122 0.672586
0.530816 0.274293 0.549599
0.26162 0.275059 0.585345
0.259212 0.279111 0.581377
0.282492 0.250665 0.605198
0.476275 0.264993 0.487139
0.427166 0.192443 0.461239
0.315027 0.293987 0.696285
0.415602 0.273376 0.706168
0.507759 0.258478 0.41705
0.44739 0.191918 0.452478
0.264979 0.271635 0.405294
0.405469 0.228646 0.437432
0.40573 0.290192 0.711612
0.475313 0.282457 0.632647
0.400246 0.237652 0.415057
0.542411 0.234864 0.477003
0.272455 0.285341 0.612409
0.467172 0.286953 0.675068
0.483668 0.283856 0.594626
0.396102 0.234822 0.421552
0.545987 0.278531 0.591267
0.501907 0.262984 0.433648
0.356511 0.269408 0.335147
0.275468 0.291522 0.668855
0.307858 0.215281 0.54609
0.32057 0.313114 0.735145
0.467142 0.266061 0.466736
0.427096 0.218368 0.396067
0.440503 0.23889 0.383177
0.561465 0.283197 0.652379
0.46604 0.213933 0.464724
0.530188 0.276376 0.627308
0.500793 0.319305 0.785653
0.547289 0.215691 0.683751
0.317958 0.2164 0.416731
0.314881 0.259753 0.619027
0.395072 0.293868 0.722721
0.404078 0.296832 0.737578
0.432775 0.309682 0.778786
0.528523 0.26491 0.47516
0.42953 0.222074 0.394628
0.521971 0.275719 0.56091
0.492591 0.203746 0.432556
0.480571 0.319161 0.774914
0.466882 0.20324 0.405781
0.379299 0.332854 0.782734
0.386749 0.297048 0.721554
0.434237 0.299858 0.744035
0.46759 0.293547 0.722403
0.486812 0.27839 0.594778
0.458777 0.227887 0.39807
0.450359 0.230551 0.385582
0.468544 0.206701 0.397201
0.596314 0.272586 0.726867
0.385186 0.208982 0.53097
0.472914 0.224594 0.491112
0.628001 0.317929 0.751002
0.573556 0.315941 0.773129
0.521481 0.31913 0.786432
0.282045 0.286755 0.660008
0.378866 0.29972 0.735686
0.481031 0.263418 0.564238
0.563934 0.283084 0.652971
0.474581 0.230375 0.398159
0.622156 0.296976 0.680748
0.474252 0.206092 0.412837
0.609501 0.313831 0.750135
0.588878 0.289013 0.748966
0.634628 0.307649 0.713155
0.423621 0.331002 0.796607
0.321129 0.303718 0.713442
0.329218 0.29949 0.712363
0.401738 0.305734 0.741246
0.428897 0.263474 0.601777
0.41844 0.224721 0.445048
0.610673 0.284994 0.711076
0.62717 0.298502 0.686196
0.599368 0.28817 0.648265
0.587301 0.253858 0.70226
0.522529 0.156401 0.556479
0.409478 0.326919 0.790198
0.339513 0.260433 0.660196
0.554093 0.255869 0.744413
0.53148 0.231531 0.717075
0.549401 0.234319 0.700881
0.606142 0.309017 0.736203
0.622726 0.310145 0.734802
0.528024 0.211761 0.442914
0.476748 0.187932 0.442654
0.603784 0.271961 0.568065
0.336114 0.228458 0.619465
0.286486 0.284494 0.664007
0.267731 0.278296 0.560652
